"main.id","hpq_aquaequip.id","aquaequip_line","aquaequiptype","aquaequiptype_o","aquaequiptype_own"
"640541","1","38","5","","1"
"640543","0","16","1","","1"
"714895","0","9","6","","1"
"714916","0","9","1","","1"
"714981","0","13","1","","1"
"715030","0","5","1","","1"
"715080","0","13","6","","1"
"715109","0","9","1","","1"
"718627","0","19","1","","1"
"718628","0","16","1","","1"
"718631","0","9","1","","1"
"718633","0","6","1","","1"
"718634","0","8","1","","1"
"718635","0","9","6","","1"
"719313","0","9","1","","1"
"721764","0","13","1","","1"
"721766","0","11","1","","1"
"730257","0","9","1","","1"
"730262","0","41","1","","1"
"730263","0","11","1","","1"
"730264","0","11","1","","1"
"730700","0","15","1","","1"
"730732","0","13","1","","1"
"730759","0","13","1","","1"
"730947","0","7","1","","1"
"730957","0","17","6","","1"
"731027","0","9","1","","1"
"731646","0","34","1","","1"
"731649","0","4","6","","1"
"731650","0","9","6","","1"
"731662","0","16","1","","1"
"731663","0","14","1","","1"
"731665","0","16","1","","1"
"731668","0","19","1","","1"
"731671","0","29","1","","1"
"737303","0","15","1","","1"
"737309","0","20","6","","1"
"737309","1","21","1","","1"
"737312","0","21","1","","1"
"737343","0","15","1","","1"
"737343","1","16","6","","1"
"737375","0","13","1","","1"
"737378","0","5","1","","1"
"737382","0","39","1","","1"
"737382","1","40","6","","1"
"737391","0","21","1","","1"
"737434","0","5","1","","2"
"737439","0","17","1","Galunggong","1"
"737449","0","7","1","","1"
"737449","1","8","6","","1"
"743626","0","9","6","","1"
"743626","1","19","1","","2"
"743628","0","7","6","","1"
"743853","0","30","1","","2"
"743855","0","10","1","","1"
"743859","0","19","1","","1"
"743861","0","19","1","","2"
"744412","0","21","6","","2"
"744414","0","4","1","","2"
"744416","0","13","6","","1"
"744416","1","25","1","","1"
"744418","0","15","1","","1"
"744419","0","11","1","","2"
"744420","0","5","1","","1"
"744421","0","7","1","","2"
"744424","0","13","1","","2"
"744425","0","7","1","","2"
"744426","0","15","1","","2"
"744427","0","13","6","","2"
"744427","1","27","1","","1"
"744428","0","10","1","","2"
"744429","0","3","1","","2"
"744430","0","9","1","","2"
"744436","0","22","1","","1"
"744437","0","11","1","","1"
"744438","0","13","1","","2"
"744439","0","7","1","","2"
"744440","0","7","1","","2"
"744441","0","11","1","","1"
"744455","0","9","1","","2"
"744456","0","13","1","","2"
"744458","0","10","1","","2"
"744464","0","11","1","","2"
"744466","0","8","1","","2"
"744468","0","11","1","","2"
"744471","0","13","1","","2"
"744473","0","5","1","","2"
"744475","0","11","1","","1"
"744585","0","9","1","","1"
"744603","0","15","1","","1"
"744623","0","19","1","","2"
"744626","0","5","1","","1"
"744630","0","13","1","","1"
"744630","1","35","5","","1"
"744642","0","11","1","","2"
"744657","0","9","1","","2"
"744961","0","7","6","","2"
"744962","0","13","5","","1"
"744963","0","19","5","","1"
"744975","0","19","6","","1"
"745544","0","31","5","","1"
"746114","0","19","1","","1"
"746130","0","9","1","","1"
"746765","0","19","3","Sakag","1"
"746771","0","16","3","","1"
"748268","0","5","1","","1"
"748274","0","10","1","","1"
"748355","0","15","6","","1"
"748355","1","38","1","","1"
"795123","0","22","1","","2"
"795124","0","9","1","","1"
"795125","0","6","1","","2"
"795128","0","10","1","","2"
"795128","1","11","6","","2"
"795129","0","30","1","","2"
"795131","0","22","1","","2"
"795133","0","24","1","","2"
"795134","0","33","1","","2"
"795135","0","15","1","","1"
"795136","0","7","1","","1"
"795137","0","13","1","","2"
"795138","0","3","1","","2"
"795138","1","4","6","","2"
"795139","0","13","1","","2"
"795142","0","13","1","","1"
"795143","0","11","1","","1"
"795148","0","15","1","","2"
"795149","0","5","1","","2"
"795150","0","10","1","","2"
"795154","0","5","1","","1"
"795155","0","19","1","","2"
"795157","0","15","1","","2"
"795158","0","7","1","","2"
"795164","0","37","1","","2"
"795170","0","37","1","","2"
"795171","0","2","6","","2"
"795172","0","13","6","","2"
"795173","0","11","1","","2"
"795184","0","17","1","","1"
"796402","0","4","1","","1"
"831924","0","1416492677585","1","","1"
"831929","0","1416492677586","1","","1"
"831932","0","1416492677588","1","","1"
"831934","0","1416492677588","1","","1"
"831946","0","1416492677592","1","","1"
"831947","0","1416492677598","1","","1"
"831948","0","1416492677599","5","","1"
"831948","1","1416492677600","1","","1"
"831953","0","1416492677592","1","","1"
"831953","1","1416492677593","6","","1"
"831955","0","1416492677592","1","","2"
"831956","0","1416492677596","1","","1"
"831956","1","1416492677597","6","","1"
"831957","0","1416492677597","1","","1"
"831957","1","1416492677598","6","","1"
"831959","0","1416492677592","1","","1"
"831961","0","1416492677594","1","","1"
"831962","0","1416492677604","1","","1"
"831963","0","1416492677598","1","","1"
"831965","0","1416492677613","1","","1"
"831965","1","1416492677614","6","","1"
"831967","0","1416492677595","1","","1"
"831967","1","1416492677596","5","","1"
"848446","0","1416492677601","1","","1"
"848446","1","1416492677602","6","","1"
"848447","0","1416492677601","1","","1"
"848447","1","1416492677602","6","","1"
"848448","0","1416492677601","1","","1"
"848448","1","1416492677602","6","","1"
"848476","0","1416492677609","1","","1"
"848476","1","1416492677610","5","","1"
"848479","0","7","6","","1"
"848479","1","8","1","","1"
"848493","0","16","1","","1"
"848498","0","7","1","","1"
"848500","0","13","1","","1"
"848540","0","13","1","","1"
"848541","0","3","1","","1"
"848544","0","15","1","","1"
"848559","0","1416492677601","1","","1"
"848559","1","1416492677602","6","","1"
"848560","0","25","1","","1"
"848560","1","26","6","","1"
"848561","0","15","1","","1"
"872544","0","1416492677604","1","","1"
"872544","1","1416492677605","6","","1"
"891702","0","11","1","","1"
"891804","0","6","1","","1"
"891814","0","13","1","","1"
"891819","0","17","1","","1"
"891830","0","7","1","","1"
"891851","0","17","8","Pana","1"
"891869","0","9","1","","1"
"891880","0","36","1","","1"
"891908","0","9","1","","1"
"891910","0","18","8","Pana","1"
"892126","0","29","1","","1"
"892136","0","58","1","","1"
"892159","0","6","8","Kuting-kuting","1"
"892163","0","3","8","Kuting-kuting","1"
"892163","1","4","8","Sigpaw","1"
"895817","0","34","1","","2"
"895825","0","4","1","","1"
"895832","0","10","1","","2"
"896199","0","6","1","","1"
"896201","0","6","1","","1"
"896203","0","5","1","","1"
"896209","0","4","1","","1"
"896215","0","4","1","","1"
"896216","0","10","1","","1"
"896216","1","11","6","","1"
"896225","0","8","1","","1"
"896225","1","9","6","","1"
"896230","0","8","1","","1"
"896230","1","9","6","","1"
"896242","0","5","1","","1"
"896242","1","6","6","","1"
"896244","0","3","1","","1"
"898966","0","37","1","","2"
"904358","0","9","1","","1"
"904363","0","13","1","","1"
"904365","0","7","1","","2"
"904366","0","7","1","","1"
"914790","0","21","5","","1"
"914790","1","22","6","","1"
"914791","0","22","1","","1"
"914797","0","13","6","","1"
"914808","0","3","6","","1"
"914808","1","4","1","","1"
"914811","0","9","1","","1"
"914811","1","10","6","","1"
"914813","0","5","6","","1"
"914823","0","7","6","","1"
"914825","0","7","6","","1"
"914826","0","15","1","","1"
"914828","0","3","6","","1"
"914831","0","11","6","","2"
"914833","0","7","2","","1"
"914834","0","15","6","","1"
"914835","0","7","1","","1"
"914836","0","16","6","","1"
"914837","0","13","1","","1"
"914838","0","31","1","","1"
"914842","0","5","6","","1"
"914871","0","13","1","","1"
"914884","0","5","1","","1"
"914893","0","11","1","","1"
"914894","0","23","1","","1"
"914900","0","9","6","","1"
"914902","0","13","1","","1"
"914902","1","14","6","","1"
"914903","0","9","1","","1"
"914905","0","13","1","","1"
"914908","0","10","1","","1"
"914909","0","7","1","","1"
"914910","0","5","1","","1"
"914912","0","5","1","","1"
"914913","0","13","1","","1"
"914916","0","13","1","","1"
"914917","0","22","1","","1"
"914918","0","19","1","","1"
"914922","0","3","1","","1"
"914926","0","15","1","","1"
"914928","0","21","1","","1"
"914931","0","8","1","","1"
"914932","0","21","1","","1"
"914934","0","25","1","","2"
"915073","0","1416492677599","1","","1"
"915073","1","1416492677600","6","","1"
"915074","0","3","1","","1"
"915074","1","4","6","","1"
"915222","0","12","1","","1"
"915222","1","13","6","","1"
"915254","0","2","6","","1"
"915254","1","3","8","Kitang","1"
"920448","0","17","1","","1"
"920448","1","18","6","","1"
"974311","0","25","1","","1"
"974327","0","16","1","","1"
"974336","0","15","1","","1"
"523162","0","3","6","","1"
"1005996","0","1416492677576","1","","1"
"1005998","0","1416492677560","1","","1"
"1005998","1","1416492677561","3","","1"
"322135","0","17","8","pana","1"
"322144","0","19","8","baklad","1"
"322150","0","6","6","","1"
"322234","0","10","8","pana","1"
"322234","1","11","8","lampa","1"
"322261","0","6","8","baklad","1"
"322283","0","10","8","baklad","2"
"351448","0","11","8","baklad","1"
"351453","0","9","2","","1"
"351453","1","10","1","","1"
"351479","0","5","1","","2"
"351502","0","5","1","","2"
"351504","0","4","1","","2"
"351516","0","2","2","","1"
"351516","1","3","7","","1"
"492993","0","6","1","","1"
"1134302","0","22","4","","2"
"1134302","1","23","4","","2"
"1134639","0","7","4","","1"
"380056","0","17","6","","1"
"380061","0","49","4","","1"
"380061","1","50","6","","1"
"375144","0","4","6","","1"
"375116","0","3","6","","1"
"1136066","0","2","1","","1"
"1136073","0","7","1","","1"
"1136075","0","8","1","","2"
"1136077","0","9","1","","1"
"1136078","0","4","1","","1"
"1136083","0","6","1","","1"
"1136112","0","5","5","","1"
"1136130","0","11","1","","1"
"1136131","0","7","1","","1"
"1136138","0","5","1","","1"
"523753","0","7","1","","1"
"523774","0","6","1","","2"
"512741","0","43","1","","2"
"1136644","0","23","1","","1"
"1136644","1","24","6","","1"
"506470","0","4","1","","1"
"506493","0","11","5","","1"
"506493","1","22","3","","1"
"520519","0","5","1","","1"
"520529","0","2","1","","1"
"520529","1","3","6","","1"
"504263","0","7","3","","2"
"509304","0","7","1","","2"
"509378","0","15","3","","1"
"507589","0","7","5","","1"
"507592","0","2","6","","1"
"507592","1","3","5","","1"
"510792","0","3","5","","1"
"510792","1","4","6","","1"
"458924","0","34","1","","2"
"458924","1","35","8","Pana","1"
"458928","0","37","1","","2"
"458935","0","16","1","","2"
"414474","0","25","8","spear","1"
"475566","0","1410133745951","1","","2"
"402740","0","21","1","","2"
"403427","0","11","1","","1"
"288587","0","5","8","Pana at aladin","1"
"288587","1","6","8","Aladin","1"
"288598","0","7","1","","1"
"288598","1","8","6","","1"
"288622","0","27","8","Aladin","1"
"288622","1","28","8","Pana","1"
"288624","0","12","1","","1"
"288624","1","13","8","Aladin","1"
"288624","2","14","8","Pana","1"
"1155161","0","9","6","","1"
"1155171","0","7","5","","1"
"458659","0","7","8","Pana","1"
"458659","1","8","1","","1"
"506821","0","6","1","","1"
"506821","1","7","1","","1"
"1169055","0","8","1","","1"
"1169055","1","9","8","baklad/hapin","2"
"243712","0","25","1","","2"
"384525","0","31","1","","2"
"384525","1","32","3","","2"
"281430","0","16","6","","2"
"281430","1","17","1","","2"
"1171128","0","57","1","","2"
"1171136","0","27","1","","1"
"1171136","1","28","6","","1"
"487564","0","19","1","","1"
"442642","0","6","6","","2"
"442653","0","7","6","","1"
"268880","0","11","6","","1"
"443010","0","26","6","","1"
"443023","0","13","6","","1"
"443025","0","26","1","","1"
"457066","0","32","1","","1"
"1176671","0","4","6","","1"
"308259","0","10","8","kitang/hapin","1"
"308279","0","13","1","","2"
"308280","0","9","1","","1"
"308280","1","28","8","palbog","1"
"308281","0","10","1","","2"
"308288","0","13","1","","2"
"262331","0","8","1","","1"
"262468","0","40","1","","2"
"1177279","0","4","1","","1"
"242517","0","3","6","","1"
"242519","0","3","6","","1"
"242521","0","7","6","","1"
"471421","0","17","1","","2"
"1178620","0","4","1","","1"
"1178620","1","13","6","","1"
"242775","0","17","6","","1"
"384583","0","5","6","","1"
"384583","1","6","5","","1"
"1178715","0","21","1","","2"
"384970","0","3","1","","1"
"1194506","0","25","1","","1"
"1231956","0","8","1","","2"
"1231965","0","4","1","","1"
"1231974","0","8","1","","2"
"1231996","0","28","1","","1"
"1232130","0","11","1","","2"
"154915","0","113","8","Ring Net","1"
"154915","1","114","6","","1"
"154915","2","115","5","","1"
"154915","3","116","8","Payaw","1"
"154915","4","117","8","Boat","1"
"1295895","0","40","1","","1"
"1304321","0","3","6","","1"
"1310293","0","5","1","","2"
"1310312","0","15","1","","1"
"1329122","0","26","1","","1"
"1329799","0","61","1","","1"
"573167","0","15","1","","1"
"1385001","0","1416492677568","1","","1"
"1385001","1","1416492677569","5","","1"
"1384999","0","1416492677562","1","","1"
"1384999","1","1416492677563","6","","1"
"1385005","0","1416492677586","6","","1"
"1385003","0","1416492677564","1","","1"
"1385003","1","1416492677565","5","","1"
"1385015","0","1416492677603","1","","1"
"1385031","0","1416492677612","5","","1"
"1390029","0","1416492677597","1","","1"
"1390032","0","1416492677600","1","","1"
"1403142","0","1416492677598","1","","2"
"1403153","0","1416492677602","1","","1"
"1487491","0","11","1","","2"
"1488491","0","3","6","","1"
"1488493","0","17","1","","1"
"1488957","0","7","1","","1"
"1488957","1","8","6","","1"
"1509769","0","4","6","","1"
"1509770","0","14","6","","1"
"1509771","0","17","6","","2"
"1509772","0","4","6","","1"
"1509773","0","16","1","","1"
"1515896","0","65","1","","2"
"1544219","0","5","1","","1"
"718637","0","11","1","","1"
"718637","1","12","6","","1"
"1567485","0","13","1","","1"
"601911","0","2","1","","2"
"1591185","0","5","6","","1"
"1591185","1","36","1","","2"
"442987","0","16","6","","1"
"457586","0","41","6","","1"
"466792","0","5","5","","1"
"505971","0","11","1","","1"
"1128906","0","6","1","","1"
"1332414","0","8","4","","1"
"601983","0","2","1","","2"
"506437","0","9","1","","1"
"744668","0","3","1","","1"
"1695623","0","21","1","","1"
"1695623","1","22","6","","1"
"1695625","0","9","1","","1"
"1695629","0","13","1","","1"
"895814","0","16","1","","1"
"892134","0","23","1","","1"
"898981","0","16","1","","1"
"569575","0","35","1","","2"
"896190","0","7","1","","1"
"1147567","0","7","1","","1"
"892479","0","4","1","","2"
"896210","0","7","1","","1"
"892130","0","37","1","","2"
"481421","0","2","1","","2"
"481421","1","3","6","","1"
"892135","0","10","1","","1"
"743852","0","10","1","","1"
"743856","0","14","1","","2"
"743863","0","26","1","","2"
"743854","0","7","1","","2"
"288599","0","3","1","","1"
"288599","1","4","8","Aladin","1"
"442825","0","10","8","Pana","1"
"1339949","0","23","1","","2"
"1231957","0","2","1","","2"
"281384","0","3","1","","1"
"281434","0","13","6","","1"
"281443","0","21","6","","1"
"281370","0","3","6","","1"
"281378","0","11","1","","1"
"281465","0","13","6","","1"
"487768","0","16","1","","1"
"482238","0","7","1","","1"
"482238","1","8","8","pana","1"
"1340056","0","7","1","","2"
"482234","0","31","5","","2"
"637598","0","1416492677576","1","","1"
"301798","0","13","8","Mangagat","2"
"471442","0","5","1","","2"
"489195","0","6","1","","2"
"488534","0","4","1","","2"
"914798","0","9","6","","1"
"1695619","0","13","1","","1"
"1695619","1","14","6","","1"
"1509775","0","14","1","","2"
"1488480","0","22","1","","2"
"848556","0","9","6","","1"
"288617","0","15","8","Aladin","1"
"288617","1","16","8","Pana","1"
"351478","0","6","2","","1"
"500805","0","19","6","","1"
"501031","0","4","1","","1"
"538240","0","5","1","","1"
"471163","0","67","1","","2"
"471276","0","3","1","","1"
"471288","0","10","1","","1"
"510450","0","41","1","","2"
"496195","0","18","1","","2"
"505899","0","43","1","","2"
"1850727","0","22","1","","2"
"137478","0","5","1","","1"
"137478","1","6","1","","1"
"137543","0","6","1","","2"
"137544","0","56","1","","2"
"137545","0","10","1","","2"
"137546","0","5","1","","1"
"137547","0","4","1","","2"
"137548","0","4","1","","2"
"137550","0","15","1","","2"
"137553","0","13","1","","2"
"137554","0","9","1","","2"
"137555","0","4","6","","1"
"137555","1","5","6","","1"
"137556","0","6","1","","2"
"137557","0","5","6","","1"
"137558","0","3","1","","2"
"137560","0","2","1","","2"
"137561","0","4","1","","2"
"137562","0","9","1","","2"
"137564","0","13","1","","2"
"137565","0","4","1","","2"
"137566","0","4","1","","2"
"137568","0","9","1","","2"
"142682","0","11","1","","1"
"142682","1","12","5","","1"
"142682","2","13","8","Flashlight","1"
"142683","0","5","1","","2"
"142683","1","6","5","","1"
"142683","2","7","8","Flashlight","1"
"144272","0","19","1","","2"
"144272","1","20","5","","2"
"144292","0","3","1","","1"
"158113","0","13","1","","2"
"158114","0","5","1","","2"
"158115","0","5","1","","2"
"158117","0","10","1","","2"
"158118","0","10","1","","2"
"158128","0","5","1","","2"
"158129","0","6","1","","2"
"158134","0","9","8","tapolok,lumahan,tulingan","1"
"158323","0","8","1","","2"
"158451","0","9","1","","1"
"160476","0","1407549510741","1","","1"
"160478","0","7","6","","1"
"160479","0","9","1","","1"
"160480","0","26","1","","1"
"160485","0","1407549510737","1","","2"
"160487","0","4","1","","1"
"163969","0","4","1","","1"
"166093","0","4","1","","1"
"166161","0","13","1","","2"
"167551","0","6","1","","2"
"178740","0","61","1","","2"
"178752","0","13","1","","2"
"178760","0","21","1","","2"
"178768","0","16","1","","2"
"178776","0","19","1","","2"
"178778","0","7","1","","2"
"178779","0","21","1","","2"
"178780","0","24","1","","1"
"178784","0","7","1","","2"
"178785","0","10","1","","2"
"178789","0","3","1","","2"
"178791","0","9","1","","2"
"178791","1","10","2","","2"
"178793","0","13","1","","2"
"178793","1","14","2","","2"
"178795","0","9","1","","2"
"178795","1","10","2","","2"
"178815","0","11","1","","2"
"178815","1","12","2","","2"
"181409","0","65","1","","1"
"181414","0","7","1","","1"
"189699","0","5","1","","1"
"192455","0","5","6","bisugo","1"
"196148","0","6","7","wala","2"
"202094","0","13","1","","2"
"203717","0","3","6","","1"
"213551","0","4","8","pana ","1"
"213551","1","5","8","flashlight","1"
"213553","0","9","8","pana","1"
"213553","1","16","8","flashlight","1"
"213570","0","4","8","pana","1"
"213570","1","9","8","Flashlight","1"
"213577","0","6","8","pana","1"
"213577","1","20","8","flashlight","1"
"213580","0","4","8","pana","1"
"213580","1","9","8","Flashlight","1"
"213581","0","6","8","pana","2"
"213581","1","13","8","Flashlight","1"
"213582","0","7","8","pana","1"
"213582","1","15","8","flashlight","1"
"213583","0","8","8","pana","1"
"213583","1","27","8","Flashlight","1"
"213584","0","6","8","pana","1"
"213584","1","15","8","Flashlight","1"
"217389","0","31","1","","2"
"217390","0","10","1","","2"
"217391","0","9","6","","1"
"217392","0","7","6","","1"
"217393","0","13","1","","2"
"217395","0","11","6","","1"
"217397","0","17","1","","2"
"217404","0","3","6","","2"
"217405","0","11","6","","1"
"217408","0","13","6","","1"
"217410","0","11","6","","1"
"217411","0","22","6","","1"
"217412","0","11","6","","1"
"217414","0","9","6","","2"
"217417","0","3","1","","2"
"217418","0","7","6","","1"
"217420","0","11","6","","1"
"217422","0","5","6","","1"
"217424","0","10","6","","1"
"217427","0","5","1","","2"
"217429","0","11","1","","2"
"231719","0","4","1","","2"
"231742","0","5","1","","2"
"232965","0","11","1","","2"
"232966","0","6","1","","2"
"232967","0","16","6","","1"
"232968","0","25","6","","1"
"232971","0","1409868770279","6","","1"
"232972","0","1409868770289","6","","1"
"232973","0","17","1","","2"
"232975","0","17","1","","2"
"232976","0","26","1","","2"
"232978","0","16","1","","2"
"232981","0","14","1","","2"
"232985","0","13","1","","2"
"232986","0","7","1","","1"
"232987","0","13","1","","2"
"232988","0","13","1","","2"
"232989","0","9","1","","2"
"232990","0","13","1","","2"
"232994","0","13","1","","2"
"232996","0","12","1","","2"
"233004","0","25","6","","1"
"233007","0","11","1","","2"
"233009","0","16","1","","2"
"233011","0","21","1","","2"
"233013","0","13","6","","1"
"233014","0","10","1","","2"
"233018","0","16","6","","1"
"233019","0","26","1","","2"
"233020","0","36","1","","2"
"233025","0","7","1","","2"
"233028","0","9","1","","2"
"233032","0","1409868770286","6","","1"
"233033","0","11","6","","1"
"240228","0","13","1","","2"
"240230","0","9","1","","2"
"247348","0","9","4","","1"
"249822","0","11","1","","2"
"251572","0","17","1","","1"
"252174","0","5","1","","1"
"252175","0","7","1","","1"
"252182","0","18","1","","2"
"252182","1","19","8","biwas","2"
"252184","0","13","1","","1"
"252208","0","4","1","","1"
"252218","0","5","1","","1"
"253687","0","5","6","","2"
"253688","0","5","6","","1"
"255621","0","6","6","","1"
"255634","0","2","1","","2"
"255713","0","8","1","","1"
"259017","0","4","1","","2"
"259018","0","4","6","","1"
"259019","0","17","1","","2"
"259020","0","7","1","","2"
"259025","0","7","1","","2"
"259028","0","13","6","","1"
"259029","0","8","1","","2"
"259030","0","3","1","","2"
"259032","0","4","1","","2"
"259034","0","9","6","","2"
"259036","0","22","6","","1"
"259039","0","6","6","","1"
"259043","0","2","1","","2"
"259048","0","9","1","","2"
"259051","0","13","1","","2"
"259054","0","9","1","","2"
"259057","0","12","1","","2"
"259058","0","5","1","","2"
"259060","0","9","1","","2"
"259062","0","3","1","","2"
"261420","0","17","1","","1"
"261491","0","4","8","lambat","1"
"261500","0","16","8","lambat","1"
"261516","0","5","6","","1"
"261570","0","5","6","","1"
"261578","0","7","6","","1"
"261604","0","9","6","","1"
"261609","0","5","6","","1"
"261615","0","4","6","","1"
"261632","0","6","6","","1"
"261641","0","6","6","","1"
"261649","0","7","6","","1"
"261674","0","56","6","","1"
"261682","0","7","6","","1"
"262931","0","7","6","","1"
"262931","1","8","6","","1"
"262935","0","16","6","","1"
"262939","0","4","6","","1"
"262951","0","6","6","","1"
"262956","0","4","6","","1"
"262965","0","5","6","","1"
"262970","0","5","6","","1"
"262975","0","5","6","","1"
"262978","0","5","6","","1"
"262981","0","57","6","","1"
"262983","0","9","6","","1"
"262988","0","11","6","","1"
"265011","0","35","1","","2"
"266618","0","7","6","","1"
"266618","1","8","1","","1"
"266625","0","4","6","","1"
"266628","0","12","6","","1"
"266639","0","6","1","","1"
"266703","0","13","1","","2"
"267511","0","12","1","","2"
"276906","0","7","8","pana , flashligth","1"
"276906","1","8","6","","1"
"277043","0","7","8","flshligth, ","1"
"277043","1","8","8","pana, salamin","1"
"283738","0","5","1","","1"
"283738","1","6","3","","1"
"283738","2","7","6","","1"
"283821","0","5","1","","1"
"283821","1","6","3","","1"
"286508","0","9","1","","2"
"293048","0","1408419983599","1","","1"
"293986","0","5","1","","1"
"299991","0","7","1","","2"
"299999","0","4","1","","2"
"300002","0","3","1","","1"
"300006","0","12","1","","1"
"300007","0","5","1","","2"
"300009","0","7","1","","1"
"300021","0","3","6","","1"
"300022","0","5","6","","1"
"301803","0","9","1","","2"
"301808","0","7","1","","2"
"301809","0","22","1","","2"
"301822","0","11","1","","2"
"301827","0","19","1","","2"
"301829","0","7","6","","1"
"301833","0","16","1","","2"
"301841","0","10","1","","2"
"301844","0","25","1","","2"
"301845","0","13","1","","2"
"301851","0","17","1","","2"
"301852","0","10","1","","2"
"301853","0","16","1","","2"
"301855","0","12","1","","2"
"301858","0","8","1","","2"
"301861","0","5","1","","2"
"301862","0","5","1","","2"
"301864","0","9","1","","1"
"301865","0","9","1","","2"
"301866","0","7","1","","2"
"301867","0","13","1","","2"
"301870","0","15","1","","1"
"301873","0","3","1","","2"
"301875","0","4","1","","2"
"301877","0","7","1","","2"
"301879","0","3","1","","2"
"301881","0","13","1","","1"
"301882","0","17","1","","2"
"301883","0","5","1","","2"
"301884","0","7","1","","2"
"301885","0","13","1","","2"
"301886","0","15","1","","1"
"312157","0","7","1","","1"
"312246","0","15","1","","2"
"317310","0","15","1","","1"
"317336","0","6","1","","1"
"317347","0","10","1","","1"
"343314","0","5","3","","1"
"343340","0","7","3","","2"
"343340","1","8","6","","1"
"355219","0","21","6","","1"
"355235","0","15","6","","1"
"377496","0","8","3","","1"
"377505","0","8","3","","1"
"377505","1","9","3","","1"
"377537","0","19","1","","1"
"377565","0","5","3","","2"
"377569","0","11","3","","1"
"377573","0","7","3","","1"
"377573","1","8","1","","1"
"377575","0","6","1","","1"
"377577","0","11","1","","1"
"377938","0","11","6","","1"
"377965","0","2","6","","1"
"377992","0","22","1","","1"
"377993","0","3","1","","1"
"378004","0","6","1","","1"
"378238","0","11","6","","1"
"378239","0","2","6","","1"
"378240","0","6","6","","1"
"378241","0","49","1","","1"
"393568","0","21","1","","1"
"393578","0","21","1","","1"
"395791","0","16","1","","2"
"395798","0","10","1","","2"
"395803","0","13","1","","2"
"395805","0","13","1","","2"
"395808","0","9","1","","1"
"395818","0","10","1","","2"
"395823","0","9","1","","2"
"395841","0","11","1","","2"
"395860","0","13","6","","2"
"395869","0","2719","1","","2"
"395899","0","4","1","","2"
"395902","0","7","6","","1"
"395906","0","11","6","","1"
"395913","0","13","1","","2"
"395916","0","7","1","","2"
"395922","0","18","1","","2"
"395930","0","6","1","","2"
"395942","0","6","1","","2"
"395949","0","12","1","","2"
"429625","0","7","1","","1"
"429628","0","6","1","","1"
"429635","0","5","1","","2"
"429640","0","6","7","","1"
"429640","1","7","1","","1"
"429650","0","6","1","","1"
"429650","1","7","8","mosquito net","1"
"429655","0","2","1","","1"
"429658","0","7","1","","2"
"429833","0","11","7","","1"
"429839","0","5","7","","2"
"434657","0","9","1","","1"
"482830","0","5","6","","1"
"542726","0","11","6","","1"
"542888","0","6","8","ilaw ","1"
"542888","1","7","8","alat","1"
"544194","0","5","1","","1"
"544269","0","6","1","","1"
"544292","0","6","1","","1"
"544302","0","6","1","","1"
"544304","0","3","1","","1"
"561216","0","5","1","","2"
"561377","0","8","1","","1"
"563130","0","4","6","","1"
"563156","0","13","8","Pana","1"
"563156","1","14","8","net","1"
"563158","0","12","1","","2"
"563158","1","13","8","pana","2"
"570190","0","4","6","","1"
"764815","0","2","1","","1"
"764815","1","3","5","","1"
"767807","0","2","1","","2"
"767807","1","3","1","","2"
"810291","0","6","1","","1"
"810659","0","2033","1","","1"
"810672","0","12","8","gulok","1"
"810672","1","13","8","net","1"
"810673","0","4","6","","1"
"811182","0","5","1","","1"
"1014128","0","5","1","","1"
"1016780","0","4","1","","2"
"1016782","0","5","1","","2"
"1023384","0","7","1","","2"
"153657","0","4","1","","2"
"154435","0","281","1","","1"
"154436","0","7","8","Pambis at nylon","1"
"277035","0","6","8","salain at pana","2"
"166101","0","4","1","","2"
"251541","0","2","3","","1"
"251565","0","2","7","","1"
"300004","0","6","1","","1"
"317345","0","11","1","","2"
"820713","0","7","3","","1"
"820713","1","8","6","","2"
"252073","0","6","1","","1"
"252073","1","7","6","","1"
"252074","0","105","6","","2"
"252075","0","21","6","","1"
"252078","0","6","6","","2"
"252078","1","7","8","flashlight","2"
"252078","2","8","8","rope","2"
"252081","0","7","6","","1"
"252081","1","8","8","flashlight","1"
"252081","2","9","8","rope","1"
"252087","0","5","6","","1"
"252088","0","14","6","","1"
"252088","1","15","8","flashlight","1"
"252088","2","16","8","rope","1"
"252096","0","9","6","","1"
"252099","0","8","6","","1"
"252100","0","6","6","","1"
"252100","1","7","8","Kuting-kuting","1"
"252101","0","5","6","","1"
"252102","0","6","6","","1"
"252102","1","7","8","flashlight","1"
"252111","0","6","6","","1"
"252111","1","7","8","flashlight","1"
"252113","0","6","6","","1"
"252114","0","5","6","","2"
"252114","1","6","8","flashlight","2"
"252115","0","6","6","","1"
"252115","1","7","8","flashlight","1"
"252123","0","5","6","","1"
"252128","0","6","6","","1"
"252130","0","5","1","","1"
"252131","0","8","6","","1"
"252131","1","9","8","flashlight","1"
"252132","0","13","6","","1"
"252132","1","14","8","flashlight","1"
"252133","0","7","6","","1"
"252133","1","8","8","Flashlight","1"
"252137","0","7","1","","2"
"145830","0","12","1","","1"
"1016559","0","7","1","","2"
"258987","0","3","1","","1"
"258989","0","2","1","","2"
"258990","0","7","1","","2"
"258991","0","4","1","","2"
"258992","0","7","8","compessor","1"
"258993","0","9","6","","1"
"258994","0","5","1","","2"
"258995","0","8","1","","2"
"258996","0","5","1","","1"
"258997","0","6","1","","2"
