"main.id","hpq_aquani.id","aquani_line","aquanitype","aquanitype_o","aquani_vol"
"178791","3","14","6","lumahan","8000"
"178791","4","15","6","tulingan","9000"
"178791","5","16","6","tamban","5000"
"178791","6","17","6","tambakul","6000"
"178793","0","15","6","buraw","7000"
"178793","1","16","6","galunggong","10000"
"178793","2","17","6","lumahan","5000"
"178793","3","18","6","mabilog","5000"
"178793","4","19","6","talupak","5000"
"178795","0","11","6","galunggong","6000"
"178795","1","12","6","lumahan","5500"
"178795","2","13","6","tambakul","8000"
"178795","3","14","6","mabilog","5000"
"178795","4","15","6","burotburot","7000"
"178815","0","13","6","burotburot","8000"
"178815","1","14","6","lumahan","9000"
"178815","2","15","6","buraw","9000"
"178815","3","16","6","tamban","4000"
"178815","4","17","6","tambakul","8000"
"181409","0","66","6","dilis","1000"
"181409","1","97","6","tulingan","2000"
"181409","2","98","6","kalapato","500"
"181414","0","8","6","dilis","1000"
"181414","1","9","6","kalapato","1000"
"189699","0","7","6","dilis","600"
"189699","1","8","6","galunggong","250"
"189701","0","13","6","galunggong","4"
"189701","1","14","6","dilis","100"
"190970","0","11","6","mulaga","5"
"190970","1","12","6","samaral","5"
"192455","0","7","6","bisugo","240"
"202094","0","14","6","dilis","500"
"203717","0","4","6","bisugo","24000"
"213553","0","32","6","bon-ak","5"
"213570","0","10","1","","4"
"213577","0","19","6","bon-ak","5"
"213580","0","10","6","bon-ak","5"
"213581","0","24","6","bon-ak","6"
"213582","0","26","6","bon-ak","5"
"213583","0","28","6","bon-ak","5"
"213584","0","16","6","bon-ak","4"
"217389","0","32","6","galonggong,boraw,burot","1200"
"217390","0","11","6","tulingan,boraw,hiwas,galonggong,burot,tapolok","3000"
"217391","0","10","6","boraw,galonggong,lumahan,burot","900"
"217392","0","8","6","boraw,burot,galonggong","1050"
"217393","0","14","6","boraw,galonggong,tulingan","550"
"217395","0","12","6","boraw,tulingan,galonggong,burot","1200"
"217397","0","18","6","boraw,dalagang bukid,galonggong,tapolok","1250"
"217404","0","4","6","tambakol,gulyasan","250"
"217405","0","12","6","tambakol,gulyasan,saly salay","600"
"217408","0","14","6","salay salay,tambakol,gulyasan","700"
"217410","0","12","6","tambakol,gulyasan,salay salay","650"
"217411","0","23","6","tambakol,gulyasan","1750"
"217412","0","12","6","tambakol,gulyasan,salay salay","850"
"217414","0","10","6","boraw,galonggong,burot","750"
"217417","0","4","6","tapolok,lumahan,boraw,tulingan","650"
"217418","0","8","6","tambakol,gulyasan,salay salay","650"
"217420","0","12","6","boraw,galonggong.tulingan","300"
"217422","0","6","6","tambakol,gulyasan,boraw,salay salay","650"
"217424","0","11","6","tambakol,gulyasan,salay salay","600"
"217427","0","6","6","galonggong,lumahan,tapolok","500"
"217429","0","12","6","galonggong,tulingan,boraw,burot,lumahan,tapolok","550"
"231719","0","5","6","dulis","40"
"231742","0","6","6","tulingan","15"
"231742","1","7","6","tamban","11"
"232965","0","12","6","talupak,boraw,burot","1300"
"232966","0","7","6","boraw,talupak,tapolok","350"
"232967","0","17","6","galonggong,boraw,burot,tulingan","650"
"232968","0","26","6","burot,boraw,galonggong,tulingan","1100"
"232971","0","1409868770280","6","tambakol,gulyasan","450"
"232972","0","1409868770288","6","salay salay,tambakol,gulyasan","750"
"232973","0","18","6","dulong,boraw,tapolok","850"
"232975","0","18","6","galonggong,burot,lumahan,tulingan","700"
"232976","0","27","6","galonggong,lumahan,tapolok,burot,boraw","1450"
"232978","0","17","6","tapolok,lumahan,tulingan,boraw,burot","450"
"232981","0","15","6","burot,lumahan,boraw,galonggong","300"
"232985","0","14","6","galonggong,lumahan,burot,boraw,tulingan","850"
"232986","0","8","6","banak,tilis,samaral","250"
"232987","0","14","6","talupak,boraw","750"
"232988","0","14","6","talupak","850"
"232989","0","10","6","bon ak,salay salay","250"
"232990","0","14","6","talupak,boraw,bon ak","900"
"232994","0","14","6","talupak,boraw","450"
"232996","0","11","6","talupak,boraw,bisugo","550"
"233004","0","26","6","boraw,galonggong","450"
"233007","0","12","6","talupak,boraw","600"
"233009","0","17","6","boraw,talupak","650"
"233011","0","22","6","talupak,boraw,galonggong","1250"
"233013","0","19","6","boraw,bisugo,talupak","650"
"233014","0","11","6","tapolok,tulingan,lumahan","580"
"233018","0","17","6","boraw,galonggong,","580"
"233019","0","25","6","papakol,bon ak,boraw","350"
"233020","0","37","6","boraw,kalapato","550"
"233025","0","8","6","boraw,burot,galonggong,lumahan,tulingan","1050"
"233028","0","10","6","galonggong,lumahan,tapolok,boraw,burot","850"
"233032","0","1409868770287","6","boraw,salay salay,tambakol","850"
"233033","0","12","6","bisugo,boraw","1050"
"240228","0","14","6","tulingan","50"
"240228","1","15","6","dilis","100"
"240230","0","11","6","dilis","100"
"240230","1","12","6","kalapato","50"
"247348","0","10","6","lumahan","50000"
"247370","0","6","6","kalapato","50"
"249745","0","9","6","Banak","8"
"249822","0","12","6","kuringding","30"
"251572","0","18","6","tulos","20"
"251572","1","19","6","tambog","30"
"251572","2","20","6","shells","15"
"252174","0","6","6","crab","30"
"252174","1","7","6","lumahan","25"
"252175","0","8","6","banak","35"
"252182","0","20","6","tamban","50"
"252182","1","21","6","mabilog","30"
"252184","0","14","6","samaral","25"
"252208","0","5","6","haba","15"
"252218","0","6","6","crab","25"
"252226","0","11","6","Tulingan","25"
"253687","0","6","6","tambakol","100"
"253688","0","6","6","lumahan","180"
"255621","0","7","6","tamban","50"
"255621","1","8","6","kitang","30"
"255621","2","9","6","tagu","20"
"255634","0","3","6","banog","16"
"255684","0","6","6","tampan","25"
"255684","1","7","6","aligisin","10"
"255706","0","8","6","shells","20"
"255713","0","9","6","tamban","400"
"255713","1","10","6","shells","50"
"259017","0","5","6","boraw,talupak,tapolok","1100"
"259018","0","5","6","boraw,dalagang bukid,galonggong","950"
"259019","0","18","6","boraw,talupak,dalagang bukid","950"
"259020","0","8","6","boraw,bon ak,talupak","850"
"259025","0","8","6","boraw,talupak,bon ak","1300"
"259028","0","14","6","boraw,dalagang bukid","350"
"259029","0","9","6","talupak,boraw","800"
"259030","0","4","6","talupak,boraw","400"
"259032","0","5","6","boraw,tapolok,haba","950"
"259034","0","10","6","boraw,galonggong,burot","1200"
"259036","0","23","6","bisugo,boraw,burot,dalagang bukid","1200"
"259039","0","7","6","boraw,haba,galonggong","400"
"259043","0","3","6","dilis,galonggong,tapolok","300"
"259048","0","10","6","tapolok,galonggong,tulingan,burot","600"
"259051","0","14","6","boraw,galonggong,burot,tulingan","750"
"259054","0","10","6","galonggong,tulingan,boraw","750"
"259057","0","13","6","bisugo,galonggong,tulingan","950"
"259058","0","6","6","galonggong,boraw","850"
"259060","0","10","6","galonggong,pusit,boraw,lumahan,tulingan","1000"
"259062","0","4","6","tapolok,galonggong,tulingan,boraw","900"
"261420","0","22","6","dulong","3000"
"261420","1","23","6","dilis","2000"
"261491","0","5","6","manitis","30"
"261491","1","6","6","sapsap","20"
"261500","0","17","6","mabilog","3"
"261500","1","18","6","manitis","2"
"261500","2","19","6","banac","3"
"261500","3","20","6","dilawan","5"
"261516","0","6","6","kanuping ","5"
"261516","1","7","6","bisugo","7"
"261570","0","8","6","sigapo","3"
"261570","1","9","6","mabilog","3"
"261570","2","10","6","liloy","4"
"261578","0","9","6","kanupig","5"
"261578","1","10","6","mabilog","5"
"261578","2","11","6","sigapo","10"
"261604","0","10","6","dugso","10"
"261604","1","11","6","mabilog","10"
"261609","0","6","6","kanuping","15"
"261609","1","7","6","mabilog","10"
"261609","2","8","6","sari saring isda n maliliit","10"
"261615","0","5","6","mabilog","10"
"261615","1","6","6","talakitok","10"
"261615","2","7","6","sigapo","10"
"261632","0","7","6","mabilog","10"
"261632","1","8","6","kanupig","15"
"261632","2","9","6","liloy","10"
"261641","0","7","6","mabilog","10"
"261641","1","8","6","manitis","10"
"261649","0","8","6","sigapo","10"
"261649","1","9","6","bisugo","10"
"261649","2","10","6","kanuping","10"
"261674","0","57","6","kanuping","10"
"261674","1","58","6","sigapo","10"
"261674","2","59","6","sugpo","10"
"261682","0","8","6","kanuping","15"
"261682","1","9","6","bisugo","15"
"262931","0","11","6","kanuping","10"
"262931","1","12","6","bisugo","10"
"262931","2","13","6","sigapo","15"
"262931","3","14","6","manitis","10"
"262935","0","17","6","kanuping","15"
"262935","1","18","6","sigapo","15"
"262935","2","19","6","mabilog","15"
"262939","0","5","6","kanuping","15"
"262939","1","6","6","bisugo","10"
"262939","2","7","6","mabilog","10"
"262951","0","7","6","mayamaya","10"
"262951","1","8","6","kanuping","15"
"262951","2","9","6","bisugo","15"
"262956","0","5","6","mabilog","15"
"262956","1","6","6","bisugo","10"
"262956","2","7","6","manitis","10"
"262965","0","6","6","sugpo","15"
"262965","1","7","6","mayamaya","15"
"262965","2","8","6","sugpo","15"
"262970","0","6","6","mayamaya","15"
"262970","1","7","6","liloy","15"
"262970","2","8","6","sigapo","15"
"262975","0","6","6","sugpo","15"
"262975","1","7","6","kanuping","15"
"262975","2","8","6","sigapo","10"
"262978","0","6","6","manitis","5"
"262978","1","7","6","kanuping","10"
"262978","2","8","6","mabilog","5"
"262981","0","58","6","sari saring isda","10"
"262981","1","59","6","bisugo","15"
"262981","2","60","6","mayamaya","10"
"262988","0","12","6","mabilog","5"
"262988","1","13","6","liloy","10"
"266618","0","9","6","kanuping","10"
"266618","1","10","6","sigapo","10"
"266618","2","11","6","mayamaya","10"
"266618","3","12","6","pulahan","10"
"266625","0","5","6","manitis","10"
"266625","1","6","6","bisugo","10"
"266625","2","7","6","sigapo","15"
"266628","0","13","6","mabilog","10"
"266628","1","14","6","dilawan","10"
"266628","2","15","6","mayamaya","10"
"266639","0","7","6","dilis","3000"
"266703","0","14","6","banac","5"
"266703","1","15","6","sapsap","10"
"267511","0","13","6","tulos","20"
"267511","1","14","6","banak","40"
"267511","2","15","6","kasag","30"
"276906","0","9","6","tulos","1"
"276906","1","10","6","pugita","1"
"276906","2","11","6","lamon lamon","1"
"276906","3","12","6","katang","1"
"276906","4","13","6","mameng","1"
"276906","5","14","6","gangat","1"
"277043","0","9","6","simbilang","20"
"277043","1","10","6","tulos","10"
"283738","0","8","6","crab","10"
"283738","1","9","6","shrimp","10"
"283738","2","10","6","tamban","10"
"283821","0","7","6","tapulok","10"
"283821","1","8","6","bisugo","10"
"286508","0","11","6","yellow pin","20"
"286508","1","12","6","dilis","105"
"286508","2","13","6","flying fish","75"
"293986","0","6","6","lagidlid","280"
"293986","1","7","6","lumahan","190"
"299990","0","4","6","mabilog","50"
"299990","1","5","6","pusit","50"
"299990","2","6","6","tapulok","150"
"299990","3","7","6","dulis","150"
"299991","0","8","6","tapulok","150"
"299991","1","9","6","pusit","40"
"299991","2","10","6","mabilog","150"
"299991","3","11","6","dulis    ","200"
"299993","0","21","6","mabilog","59"
"299993","1","22","6","sapsap","60"
"299993","2","23","6","lumahan","70"
"299999","0","5","6","dulis","50"
"299999","1","6","6","mabilog","10"
"300002","0","4","6","lumahan","70"
"300002","1","5","6","sapsap","60"
"300002","2","6","6","kalapato","59"
"300006","0","9","6","sapsap","80"
"300006","1","10","6","dulis","51"
"300006","2","11","6","lumahan","55"
"300007","0","6","6","dilis","51"
"300007","1","7","6","sapsap","80"
"300007","2","8","6","lumahan","55"
"300009","0","8","6","mabilog","25"
"300009","1","9","6","sapsap","50"
"300009","2","10","6","lumahan","20"
"300021","0","4","6","manitis","28"
"300021","1","5","6","pool","28"
"300021","2","6","6","managat","28"
"300022","0","6","6","pool","23"
"300022","1","7","6","managat","23"
"301803","0","10","6","galonggong,boraw,lumahan'burot","450"
"301808","0","8","6","galonggong'burot,lumahan","350"
"301809","0","23","6","bisugo,bon-ak,manites","300"
"301822","0","12","6","tambakol, gulyasan, tanigue","350"
"301827","0","20","6","tapolok,lumahan,tambakol","380"
"301829","0","8","6","tambakol,gulyasan","600"
"301833","0","17","6","tambakol,gulyasan,tulingan,malasuge","650"
"301841","0","11","6","tulingan,burot,boraw,lumahan,galonggong","1200"
"301844","0","26","6","tapolok,galonggong,boraw","300"
"301845","0","14","6","galonggong,boraw,burot,lumahan,tapolok,tulingan","950"
"301851","0","18","6","boraw,galonggong,tulingan","850"
"301852","0","11","6","boraw,galonggong,lumahan,tapolok","450"
"301853","0","17","6","boraw,galonggong,tapolok,lumahan","480"
"301855","0","13","6","lumahan,galonggong,burot'boraw","340"
"301858","0","7","6","galonggong,boraw,lumahan","350"
"301861","0","6","6","tapolok,lumahan,boraw,tulingan","630"
"301862","0","6","6","boraw,galonggong,tapolok","300"
"301864","0","10","6","samaral,tilis","480"
"301865","0","10","6","tapolok,galonggong,lumahan,boraw","380"
"301866","0","8","6","galonggong,lumahan,burot,boraw","300"
"301867","0","14","6","galonggong,lumahan,burot,boraw,tapolok","900"
"301870","0","17","6","lumahan,burot,boraw,tapolok,galonggong,tulingan","3200"
"301873","0","4","6","dulong,dilis,tapolok","380"
"301875","0","5","6","galonggong,lumahan,tulingan","450"
"301877","0","8","6","galonggong,burot,boraw,lumahan,tapolok","300"
"301879","0","4","6","tapolok","450"
"301881","0","14","6","dulong,dilis","900"
"301882","0","18","6","lumahan,galonggong,boraw,tulingan","550"
"301883","0","6","6","tapolok","350"
"301884","0","8","6","galonggong,burot,lumahan,tapolok,tulingan,boraw","550"
"301885","0","14","6","galonggong,boraw,lumahan.burot,tulingan","1150"
"301886","0","16","6","galonggong,lumahan,boraw,tulingan,burot","2000"
"312157","0","8","6","Tulingan, Tambakol","121"
"312245","0","1409868770289","6","tambakol","58"
"312246","0","16","6","tapolok,galonggong,boraw,tambakol","870"
"317307","0","26","6","Lumahan","75"
"317307","1","27","6","Sapsap","50"
"317310","0","16","6","lumahan","131"
"317310","1","17","6","pusit","187"
"317310","2","18","6","sapsap","131"
"317310","3","19","6","mabilog","150"
"317310","4","20","6","hipon","131"
"317336","0","7","6","tulingan","100"
"317336","1","8","6","lagidlid","100"
"317343","0","19","6","lumahan","10"
"317347","0","11","6","sapsap","4.84"
"317347","1","12","6","kanuping","4.84"
"317347","2","13","6","mad-as","4.84"
"317347","3","14","6","pangagat","4.84"
"317347","4","15","6","hipon","15"
"343314","0","6","6","hipon","10"
"343314","1","7","6","katang","10"
"343340","0","9","6","hipon","10"
"343340","1","10","6","katang","10"
"355219","0","22","6","dilawan","5"
"355219","1","23","6","manitis","10"
"355235","0","16","6","pargo","10"
"355235","1","17","6","liloy","5"
"377496","0","9","6","dilis","800"
"377505","0","10","6","dilis","1000"
"377537","0","20","6","dilis","1000"
"377565","0","6","6","dilis","500"
"377569","0","12","6","dilis","1000"
"377573","0","9","6","dilis","2000"
"377573","1","10","6","bon-ak","700"
"377575","0","7","6","dilis","800"
"377577","0","12","6","dilis","800"
"377938","0","12","6","sigapo","6"
"377938","1","13","4","","5"
"377938","2","14","6","kalapato","6"
"377965","0","4","6","kalapato","50"
"377965","1","5","6","lumahan","50"
"377992","0","23","6","sapsap","240"
"377992","1","24","6","kalapato","240"
"377992","2","25","6","lumahan","240"
"377993","0","4","6","tulingan","720"
"378004","0","7","6","dilis","2000"
"378004","1","8","6","tapulok","1000"
"378238","0","12","6","mabilog","4"
"378238","1","13","6","banac","5"
"378238","2","14","6","liloy","5"
"378239","0","3","6","mabilog","7"
"378239","1","4","6","maya-maya","10"
"378240","0","7","6","tigsak","6"
"378240","1","8","6","mabilog","5"
"378240","2","9","6","sigapo","7"
"378241","0","50","6","sari-sari","20"
"393561","0","9","6","sugpo","3"
"393565","0","7","6","Buyaso","672"
"393568","0","22","6","Lumahan, Tambog","336"
"393568","1","23","6","suso","288"
"393578","0","22","6","Lumahan, Tambog","336"
"393578","1","23","6","suso","288"
"393592","0","7","6","Buyaso","336"
"393632","0","9","6","sugpo","3"
"393726","0","4","6","Lumahan,tapulok","336"
"393729","0","5","6","tapulok","4"
"393729","1","6","6","buyaso","2"
"395791","0","17","6","galonggong,tulingan,burot","450"
"395798","0","11","6","galonggong,burot,lumahan,tapolok,tulingan","600"
"395803","0","14","6","galonggong,tulingan,lumahan,boraw","950"
"395805","0","14","6","galonggong,tapolok,lumahan,burot,tulingan","1250"
"395808","0","10","6","tapolok,boraw","1350"
"395818","0","11","6","galonggong,tapolok,boraw","600"
"395823","0","10","6","boraw,lumahan,galonggong","1250"
"395834","0","10","6","galonggong,boraw","350"
"395841","0","12","6","burot,lumahan,tulingan","450"
"395860","0","14","6","boraw,gulyasan,tambakol","450"
"395869","0","2720","6","talupak,boraw","300"
"395899","0","5","6","dulong,boraw,galonggong","300"
"395902","0","8","6","gulyasan, tambakol","400"
"395906","0","12","6","boraw,burot,galonggong","650"
"395913","0","14","6","boraw,lumahan,galonggong","350"
"395916","0","8","6","galonggong,boraw,lumahan,burot","1450"
"395922","0","19","6","lumahan,tulingan,tambakol,tapolok,galonggong","380"
"395930","0","7","6","tapolok,boraw,lumahan","450"
"395942","0","7","6","burot,galonggong,boraw","650"
"395949","0","13","6","boraw,galonggong,lumahan","700"
"429625","0","8","6","lumahan","360"
"429625","1","9","6","manitis","280"
"429628","0","7","6","flying fish","260"
"429635","0","266","6","haba","260"
"429640","0","8","6","dilis","320"
"429650","0","8","6","dilis","380"
"429655","0","3","6","manitis","70"
"429658","0","8","6","dilis","180"
"429833","0","12","6","dilis","230"
"429839","0","6","6","dilis","450"
"434657","0","10","6","dilis","120"
"434657","1","11","6","tulingan","50"
"434657","2","12","6","lumahan","25"
"482830","0","6","6","sigapo","10"
"482830","1","7","6","manitis","7"
"542726","0","12","6","","0"
"542726","1","13","","","0"
"542726","2","14","","","0"
"542726","3","15","","","0"
"542888","0","8","6","pusit","3"
"542888","1","9","6","pugita","7"
"542888","2","10","6","bagulan","7"
"542888","3","11","6","alimango","5"
"542888","4","12","6","hipon","2"
"544194","0","6","6","Lumahan","2"
"544269","0","7","6","Mad as","50"
"544292","0","7","3","","20"
"544292","1","8","4","","30"
"544302","0","7","6","Kalapato","30"
"544302","1","8","6","Crab","20"
"544304","0","4","6","crab","20"
"561216","0","6","1","","60"
"561216","1","7","2","","59"
"561216","2","8","6","flying fish","60"
"561377","0","10","6","Lumahan","150"
"563130","0","6","6","galunggong","2"
"563130","1","7","6","Burot burot","5"
"563130","2","8","6","lagidlid","5"
"563130","3","9","6","tamban","10"
"570190","0","5","6","burao","35"
"570190","1","6","6","tulos","50"
"570190","2","7","6","gangat","25"
"810291","0","7","6","samaral","1"
"810291","1","8","6","hipon","1"
"810659","0","2034","6","Samaral","100"
"810659","1","2035","6","banak","100"
"810672","0","14","6","suso","30"
"810672","1","15","6","lukan","50"
"810672","2","16","6","bunga ng lusay","90"
"810673","0","5","4","","30"
"811182","0","6","6","dilis","500"
"1014128","0","6","2","","40"
"1016780","0","5","6","tapolok,lumahan,tulingan","750"
"1016782","0","6","6","tapolok,galonggong","300"
"1023384","0","8","5","Lapu-pu, ","15"
"1023384","1","9","6","lapu-lapu","20"
"1023384","2","10","6","bulador","25"
"1023384","3","11","6","sigapu","20"
"277035","0","8","6","sumbilang","10"
"277035","1","9","6","samaral","5"
"166101","0","5","6","Tamban","50"
"251541","0","3","6","lukan","10"
"251541","1","4","6","tulos","10"
"251565","0","3","6","tulos","10"
"251565","1","4","6","shells","20"
"251565","2","5","6","tampan","15"
"300004","0","7","6","lumahan","70"
"300004","1","8","6","sapsap","70"
"300004","2","9","6","kalapato","50"
"300004","3","10","6","mabilog","40.5"
"300004","4","11","6","dulis","182"
"317345","0","12","6","lumahan","70"
"317345","1","13","6","saspsap","70"
"317345","2","14","6","kalipato","50"
"317345","3","15","6","mabilog","40.5"
"317345","4","16","6","dilis","182.5"
"252073","0","8","6","pusit","150"
"252073","1","9","6","tambakol","8"
"252073","2","10","6","buraw","30"
"252073","3","11","6","palata","72"
"252074","0","106","6","lapu-lapu","140"
"252074","1","107","6","malasugi","150"
"252074","2","108","6","bikura","140"
"252075","0","22","6","kanuping","720"
"252078","0","9","6","pusit","60"
"252081","0","10","6","pusit","200"
"252081","1","11","6","balakwit","108"
"252087","0","6","6","tambakol","54"
"252087","1","7","6","sipi","54"
"252088","0","17","6","pusit","2500"
"252096","0","11","6","Lumahan","144"
"252096","1","12","6","palata","100"
"252099","0","9","6","salmin-salmin","105"
"252099","1","10","6","lumahan","100"
"252099","2","11","6","sipi","100"
"252100","0","8","6","Gulyasan","6"
"252100","1","9","6","Lumahan","5"
"252101","0","6","6","Tulingan","20"
"252101","1","7","6","Lumahan","3"
"252102","0","8","6","Pusit","40"
"252111","0","8","6","pusit","25"
"252113","0","7","6","sipi","5"
"252114","0","7","6","pusit","90"
"252115","0","8","6","pusit","0"
"252123","0","6","6","octopus","480"
"252128","0","7","6","octopus","168"
"252130","0","6","6","Lumahan","1200"
"252131","0","10","6","pusit","60"
"252132","0","15","6","pusit","16"
"252133","0","9","6","pusit","23"
"252137","0","8","6","Labahita","75"
"145830","0","13","1","","10"
"1016559","0","8","6","pusit,tambakol,lumahan,galunggong,boraw","10000"
"1016559","1","9","6","pusit,tambakol,galunggong,boraw,lumahan","10000"
"1016559","2","10","6","pusit,tambakol,boraw,lumahan,galonggong","10000"
"1016559","3","11","6","tambakol,pusit,galonggong,boraw,lumahan","10000"
"1016559","4","12","6","pusit,tambakol,lumahan,galonggong,boraw","10000"
"258987","0","4","6","tapolok,lumahan,galonggong","2000"
"258989","0","3","6","dilis,dulong","200"
"258990","0","8","6","dilis,dulong,tapolok","500"
"258991","0","5","6","dilis,dulong,","200"
"258992","0","8","6","samaral,papakol","2500"
"258993","0","10","6","dalagang bikud,papakol,bun ak","700"
"258994","0","6","6","dalagang bukid,banahan","450"
"258995","0","9","6","dulong,dilis","150"
"258996","0","6","6","salay salay,nukos","550"
"258997","0","7","6","talupak,saly salay","850"
"258999","0","7","6","tapolok,lumahan,galonggong","750"
"259000","0","7","6","talupak,galonggong,boraw","700"
"259001","0","5","6","talupak,dalagang bukid","800"
"259003","0","10","6","talupak,salay salay","350"
"259004","0","5","6","talupak,dulong,dalagang bukid","300"
"259005","0","6","6","borgis,boraw, kalapato","350"
"259006","0","14","6","boraw, galonggong, burot","180"
"259007","0","7","6","bun ak,samaral,dalagang bukid","380"
"259008","0","8","6","talupak,boraw","1000"
"259009","0","8","6","dalagang bukid, banahan","450"
"312149","0","21","6","tambakol, buraw","217"
"259010","0","3","6","boraw,galonggong","650"
"312151","0","13","6","buraw, tambakol","154"
"259011","0","14","6","galonggong,tapolok,lumahan","250"
"259014","0","6","6","galoggong,boraw,tapolok","400"
"259016","0","9","6","tapolok,lumahan","1100"
"217416","0","8","6","tambakol,gulyasan,salay salay,dalagang bukid","450"
"217426","0","11","6","tambakol,gulyasan,salay salay","550"
"232993","0","8","6","bisugo,boraw,tapolok","250"
"233021","0","8","6","tambakol,gulyasan","800"
"395801","0","17","6","sigapo,lapu lapu","450"
"301840","0","17","6","galonggong,talupak,tapolok,boraw","430"
"213572","0","26","6","bon-ak","3"
"213586","0","12","6","bon-ak","5"
"349358","0","9","6","hipon","1"
"293992","0","4","6","lagidlid","580"
"293992","1","5","6","yellowfin","650"
"684131","0","6","6","manitis","2"
"178762","0","26","6","siga","600"
"178762","1","27","6","gangat","900"
"178762","2","28","6","hipon","1000"
"178762","3","29","6","maryano","500"
"178762","4","30","6","pusit","900"
"178765","0","23","6","galunggong","80"
"178765","1","24","1","","25"
"178765","2","25","2","","56"
"261703","0","10","6","kanuping","10"
"261703","1","11","6","bisugo","20"
"232822","0","2","1","","5"
"232849","0","18","1","","75"
"232852","0","8","1","","95"
"232871","0","7","1","","10"
"222208","0","9","6","galunggung","300"
"222208","1","10","6","tulingan","600"
"222208","2","11","6","lumahan","600"
"222208","3","12","6","tamban","300"
"226777","0","9","6","tamban","500"
"226777","1","10","6","lumahan","900"
"226777","2","11","6","tulingan","1600"
"226777","3","12","6","tambakul","2000"
"226783","0","7","6","tulingan","8000"
"226783","1","8","6","buraw","1000"
"226783","2","9","6","tulingan","2500"
"226783","3","10","6","tamban","500"
"226783","4","11","6","maryano","2000"
"227930","0","10","6","tulingan","1500"
"227930","1","11","6","buraw","1000"
"227930","2","12","6","tamban","500"
"227930","3","13","6","tambakul","2000"
"227930","4","14","6","galunggung","2000"
"227936","0","7","6","tulingan","3000"
"227936","1","8","6","buraw","1500"
"227936","2","9","6","burotburot","1000"
"227936","3","10","6","tamban","2500"
"227936","4","11","6","pusit","1500"
"193079","0","13","6","gulyasan","1800"
"193079","1","14","6","tulingan","720"
"194361","0","6","6","lagidlid","2"
"194361","1","7","6","tambilugan","2"
"194364","0","9","6","squid","400"
"194425","0","4","6","lumaha","3"
"194425","1","5","6","lagidgid","3"
"194425","2","6","6","burot","3"
"198046","0","9","2","","3"
"198046","1","10","4","","2"
"198046","2","11","6","flying fish","10"
"198046","3","12","6","Haba","10"
"198046","4","13","6","Hamalit","10"
"198097","0","9","6","tapulok","1"
"198097","1","10","6","lumahan","1"
"198097","2","11","6","bisugo","1"
"194358","0","5","6","tulingan","6000"
"194358","1","6","","","0"
"194358","2","7","","","0"
"199638","0","5","6","maya maya","50"
"202299","0","4","6","Lagidlid","10"
"202299","1","5","6","Galonggong","10"
"194408","0","11","6","Lumahon, Manitis","24"
"203698","0","12","6","Tulingan","100"
"203705","0","5","6","Lagidlid","80"
"205338","0","11","6","putian","30"
"205338","1","12","6","samaral","50"
"205338","2","13","6","talakitok","30"
"205354","0","10","6","putian","50"
"210152","0","7","6","Tulingan","180"
"210152","1","8","6","Lumahan","180"
"210154","0","6","6","Squid","1000"
"210157","0","8","6","lagidlid","500"
"210158","0","9","6","tulingan","100"
"210158","1","10","6","gulyasan","100"
"210161","0","9","6","lagidlid","500"
"210162","0","8","6","lagidlid","200"
"210163","0","9","6","tulingan","500"
"210164","0","8","6","tulingan","1000"
"210164","1","9","6","lagidlid","500"
"210166","0","6","6","tulingan","70"
"210166","1","7","6","lagidlid","100"
"210170","0","7","6","gulyasan","144"
"210170","1","8","6","lagidlid","96"
"210186","0","7","6","Lagidlid","200"
"210186","1","134","6","Galunggong","200"
"210187","0","6","6","Tulingan","250"
"210187","1","105","6","Galunggong","250"
"210188","0","8","6","tigsak","2500"
"210188","1","73","6","lagidlid","2500"
"210189","0","34","6","Lagidlid","2650"
"210189","1","35","6","Galonggong","2650"
"210190","0","21","6","galunggong","2500"
"210191","0","1409707572232","6","Salamin","300"
"210193","0","6","6","dulis","200"
"210199","0","3","6","tulingan","50"
"210204","0","7","6","Galonggong","2500"
"210204","1","8","6","Tulingan","2500"
"210204","2","9","6","Lagidlid","2500"
"210207","0","7","6","Galonggong","175"
"210207","1","8","6","Lagidlid","175"
"210208","0","5","6","Galonggong","150"
"210209","0","1409707572265","6","Tulingan","2500"
"210209","1","1409707572266","6","Lagidlid","2500"
"210238","0","9","6","Tapulok","20"
"210238","1","10","6","Lumahan","20"
"210238","2","11","6","samaral","20"
"210238","3","12","6","galungung","20"
"210238","4","13","6","lagidlid","20"
"210240","0","9","6","salamin","5"
"210240","1","10","6","squid","6"
"210240","2","11","6","haba","8"
"210240","3","12","6","dilis","100"
"210242","0","9","6","galungung","60"
"210242","1","10","6","tapulok","100"
"210248","0","4","6","sumanga","50"
"210248","1","5","6","talakitol","50"
"202285","0","10","6","galunggong","2500"
"202285","1","101","6","Lagidlid","2500"
"202286","0","5","6","galunggong","2400"
"202287","0","6","6","galonggong","1800"
"202288","0","4","6","tulingan","2000"
"202289","0","8","6","galunggong","2500"
"202291","0","12","6","galunggong","2500"
"202292","0","9","6","galunggong","2500"
"202293","0","4","6","galunggong","2500"
"202295","0","4","6","Lagidlid","250"
"213530","0","6","6","Flying fish","250"
"213532","0","9","6","Tulingan","75"
"213532","1","10","6","Lagidlid","50"
"198112","0","7","6","lagidlid","6"
"198112","1","8","6","galunggong","6"
"198112","2","9","6","damagan","6"
