"main.id","hpq_aquani.id","aquani_line","aquanitype","aquanitype_o","aquani_vol"
"898276","0","28","6","kanuping","300"
"898276","1","29","6","busugo","300"
"898530","0","14","6","sapsap","417"
"898530","1","15","6","banak","417"
"898530","2","16","6","galonggong","417"
"898802","0","12","6","banak","200"
"898802","1","13","6","pagi","150"
"898802","2","14","6","sap-sap","50"
"898822","0","14","6","bangus","75"
"898822","1","15","6","Banak","75"
"898822","2","16","6","Samaral","75"
"898822","3","17","6","kanuping","75"
"898846","0","27","6","alimasag","160"
"898846","1","42","6","alumahan","160"
"898846","2","43","6","banak","160"
"901794","0","27","6","alumahan","466"
"901794","1","28","6","banak","466"
"901794","2","29","6","matangbaka","466"
"901803","0","3","6","bisugo","333"
"901803","1","4","6","alumahan","333"
"901803","2","5","6","isdang bato","333"
"901807","0","5","6","isdang bato","200"
"901807","1","6","6","alumahan","200"
"901807","2","7","6","bisugo","200"
"901811","0","14","6","banak","333"
"901811","1","15","6","alumahan","333"
"901811","2","16","6","kalapato","333"
"901824","0","13","6","bisugo","333"
"901824","1","14","6","isdang bato","333"
"901824","2","15","6","lapu-lapu","333"
"901828","0","39","6","isdang bato","266"
"901828","1","40","6","kanuping","266"
"901828","2","41","6","lapu-lapu","266"
"901831","0","45","6","banak","333"
"901831","1","46","6","alumahan","333"
"901831","2","47","6","kalapato","333"
"901833","0","5","6","sap-sap","200"
"901833","1","6","6","alumahan","200"
"901833","2","7","6","banak","200"
"908434","0","17","6","sagisi","262"
"908434","1","18","6","bisugo","262"
"908435","0","19","6","ulpot","276"
"908435","1","20","6","sagisi","276"
"908435","2","65","6","bisugo","276"
"908438","0","7","6","bisugo","158"
"908438","1","8","6","kalaso","158"
"908438","2","30","6","tulingan","158"
"908438","3","31","6","maya-maya","157"
"908440","0","3","6","katambak","280"
"908440","1","4","6","putian","280"
"908441","0","43","6","kanuping","430"
"908441","1","44","6","liglig","430"
"908442","0","11","6","kalapato","275"
"908442","1","12","6","mayamaya","275"
"908443","0","9","6","bisugo","365"
"908443","1","10","6","mayamaya","365"
"908444","0","14","6","suno","375"
"908444","1","15","6","tangigue","375"
"908445","0","7","6","Tulingan","375"
"908445","1","8","6","Alumahan","375"
"908446","0","6","6","suno","315"
"908446","1","7","6","bisugo","315"
"908447","0","8","6","kalapato","250"
"908447","1","9","6","bisugo","250"
"908447","2","24","6","kanuping","250"
"908448","0","6","6","tangigue","280"
"908448","1","7","6","tulingan","200"
"908451","0","7","6","tangigue","315"
"908451","1","20","6","Bisugo","315"
"908452","0","27","6","tangigue","300"
"908452","1","58","6","bisugo","200"
"908452","2","59","6","mayamaya","200"
"908453","0","18","6","tulingan","250"
"908453","1","19","6","alumahan","250"
"908454","0","21","6","bisugo","250"
"908454","1","22","6","alumahan","250"
"908455","0","8","6","bisugo","275"
"908455","1","14","6","mayamaya","275"
"908456","0","8","6","bisugo","275"
"908456","1","9","6","tangigue","275"
"908458","0","4","6","pusit","400"
"908458","1","5","6","liglig","250"
"908458","2","37","6","tulingan","250"
"909853","0","10","6","kanuping","600"
"909861","0","8","6","kanuping","900"
"909870","0","9","6","kanuping","200"
"909870","1","10","6","suno","300"
"909871","0","8","6","bisugo","500"
"909871","1","9","6","isdang bato","400"
"909871","2","10","6","suno","300"
"909874","0","6","6","tulingan","500"
"909874","1","7","6","bisugo","300"
"909874","2","8","6","alumahan","300"
"909879","0","6","6","kanuping","160"
"909879","1","7","6","suno","300"
"909880","0","3","6","lapu","150"
"909880","1","4","6","bisugo","150"
"909881","0","12","6","tulingan","500"
"909881","1","13","6","alumahan","400"
"909882","0","6","6","bisugo","300"
"909882","1","7","6","suno","160"
"909888","0","12","6","ballpen","460"
"909893","0","7","6","suno","300"
"909893","1","8","6","isdang bato","300"
"909895","0","8","6","suno","300"
"909895","1","9","6","molmol","400"
"909897","0","5","6","kanuping","300"
"909897","1","6","6","pagi","100"
"909899","0","12","6","kanuping","500"
"909899","1","13","6","pagi","300"
"909900","0","6","6","kanuping","300"
"909900","1","7","6","bisugo","300"
"909902","0","12","6","canuping","500"
"909902","1","13","6","molmol","900"
"909902","2","14","6","maya-maya","1000"
"909903","0","6","6","maya-maya","200"
"909903","1","7","6","canuping","400"
"909905","0","18","6","Canuping","800"
"909905","1","19","6","pagi","600"
"909906","0","4","6","isdang bato","500"
"909906","1","5","6","alumahan","400"
"909906","2","6","6","maya-maya","150"
"909965","0","16","6","isdang bato","100"
"909965","1","17","6","bisugo","100"
"909968","0","5","6","maya-maya","100"
"909968","1","6","6","kanuping","200"
"909971","0","28","6","bisugo","200"
"909971","1","29","6","molmol","160"
"909974","0","5","6","kanuping","160"
"909974","1","6","6","alumahan","200"
"909978","0","19","6","kanuping","200"
"909978","1","20","6","bisugo","200"
"909978","2","21","6","lapu","150"
"909980","0","4","6","maya-maya","260"
"909980","1","5","6","canuping","300"
"909984","0","30","6","tulingan","200"
"909984","1","31","6","alumahan","300"
"909987","0","25","6","canuping","150"
"909987","1","26","6","bisugo","100"
"910034","0","5","6","kanuping","360"
"910104","0","14","6","isdang bato","500"
"910131","0","4","6","tulingan","300"
"910131","1","5","6","alumahan","200"
"910131","2","6","6","isdang bato","300"
"910137","0","7","6","isdang bato","600"
"910137","1","8","6","bisugo","300"
"910138","0","7","6","bisugo","180"
"910138","1","8","6","isdang bato","180"
"910141","0","22","6","isdang bato","150"
"910141","1","23","6","bisugo","150"
"910143","0","5","6","tulingan","400"
"910143","1","6","6","alumahan","300"
"910147","0","5","6","Isdang bato","300"
"910147","1","6","6","bisugo","100"
"910148","0","6","6","bisugo","400"
"910148","1","7","6","kalapato","300"
"910149","0","24","6","lumahan","1200"
"910150","0","6","6","lumahan","1200"
"910151","0","16","6","isdang bato","600"
"910151","1","17","6","bisugo","500"
"910212","0","16","6","Bisugo","120"
"910212","1","17","6","Sagisi","120"
"910212","2","18","6","Tangige","120"
"910212","3","19","6","alumahan","120"
"910212","4","20","6","Olpot","120"
"910213","0","13","6","Olpot","234"
"910213","1","14","6","Tangige","234"
"910213","2","15","6","Bisugo","234"
"910213","3","16","6","suno","234"
"910213","4","17","6","Canuping","234"
"910214","0","46","6","Bisugo","200"
"910214","1","47","6","lapu-lapu","200"
"910214","2","48","6","mul-mul","200"
"910215","0","6","6","Alumahan","50000"
"910215","1","7","6","Sap Sap","380000"
"910215","2","8","6","Lapu Lapu","600000"
"910215","3","9","6","Kalapato","350000"
"910215","4","10","6","Bisugo","390000"
"910216","0","20","6","Bisugo","120"
"910216","1","21","6","Olpot","120"
"910216","2","22","6","Alumahan","120"
"910216","3","23","6","Kanuping","120"
"910216","4","24","6","Suno","120"
"910217","0","33","6","Suno","200"
"910217","1","34","6","tangige","200"
"910217","2","35","6","bisugo","200"
"910217","3","36","6","Olpot","200"
"910217","4","37","6","bisugo","200"
"910220","0","10","6","olpot","152"
"910220","1","11","6","suno","152"
"910220","2","12","6","tangige","152"
"910220","3","13","6","sagise","152"
"910220","4","14","6","lig lig ","152"
"910221","0","20","6","Sagisi","161280"
"910221","1","21","6","tangige","201600"
"910221","2","22","6","Olpot","150000"
"910221","3","23","6","Banagan","10500"
"910221","4","24","6","bisugo","55000"
"910221","5","25","6","kuti kuti","456000"
"910221","6","26","6","kalapato","180556"
"910221","7","27","6","Suno","500000"
"910222","0","16","6","kalapato","200"
"910222","1","17","6","bisugo","200"
"910222","2","18","6","matang baka","200"
"910222","3","19","6","tangige","200"
"910222","4","20","6","sap sap","200"
"910223","0","15","6","Sagise","200"
"910223","1","16","6","Olpot","200"
"910223","2","17","6","matambaka","200"
"910223","3","69","6","kalapatu","200"
"910224","0","10","6","Ulpot","266"
"910224","1","11","6","sagise","266"
"910224","2","12","6","tangige","266"
"910225","0","14","6","Alumahan","100"
"910225","1","15","6","sagise","100"
"910225","2","16","6","olpot","100"
"910225","3","17","6","kalapato","100"
"910225","4","18","6","sap sap","100"
"910225","5","19","6","lapis","100"
"910225","6","20","6","pating","100"
"910225","7","21","6","tangegi","100"
"910225","8","22","6","kalyaw","100"
"910225","9","23","6","catatungan","100"
"910226","0","31","6","Alumahan","120"
"910226","1","32","6","sagise","120"
"910226","2","33","6","pusit","120"
"910226","3","34","6","bagolan","120"
"910226","4","35","6","lobster","120"
"910227","0","28","6","alumahan","680"
"910227","1","29","6","sagise","680"
"910227","2","30","6","olpot","680"
"910227","3","31","6","lapu lapu ","680"
"910227","4","32","6","bisugo","680"
"910228","0","31","6","sap-sap","100"
"910228","1","32","6","Alumahan","100"
"910228","2","33","6","bisugo","100"
"910228","3","34","6","Caratungan","100"
"910228","4","35","6","kalapatu","100"
"910228","5","36","6","Pakol","100"
"910228","6","37","6","Kalyaw","100"
"910228","7","38","6","Olpot","100"
"910228","8","39","6","Pagi","100"
"910228","9","40","6","Lapu Lapu","100"
"910229","0","15","6","Olpot","300"
"910229","1","16","6","Sagise","300"
"910229","2","17","6","Lapu Lapu","300"
"910229","3","18","6","Alumahan","300"
"910229","4","19","6","Bisugo","300"
"910232","0","43","6","karatongan","300"
"910232","1","44","6","olpot","300"
"910232","2","45","6","lapis","300"
"910232","3","46","6","bisugo","300"
"910232","4","47","6","sagise","300"
"911033","0","7","6","dalagang bukid","640"
"911169","0","5","6","pagi","111"
"911169","1","6","6","Tulingan","111"
"911169","2","7","6","Banak","111"
"911169","3","8","6","bararawan","111"
"911169","4","9","6","Pakan","111"
"911169","5","10","6","Kanduli","111"
"911169","6","11","6","Bisugo","111"
"911169","7","12","6","sapsap","111"
"911169","8","13","6","Alimasag","111"
"911170","0","7","6","banak","116"
"911170","1","8","6","sapsap","116"
"911170","2","9","6","Pakan","80"
"911170","3","10","6","bisugo","116"
"911170","4","11","6","alimasag","116"
"911294","0","9","6","dangit","60"
"911294","1","10","6","lapu","60"
"911310","0","3","6","dangit","150"
"911310","1","4","6","banak","150"
"911311","0","37","6","banak","280"
"911311","1","38","6","mol-mol","200"
"915221","0","12","6","tamban","144"
"915243","0","5","6","bisugo","12"
"915282","0","5","6","danguit","93"
"915282","1","6","6","amadas","93"
"915287","0","25","6","ilac","500"
"915287","1","26","6","putian","500"
"915288","0","9","6","kanuping","500"
"915288","1","10","6","bisugo","500"
"915289","0","7","6","matambaka","504"
"915289","1","8","6","barretos","504"
"915290","0","6","6","putian","600"
"915290","1","7","6","kalapato","600"
"915291","0","4","6","lapu-lapu","840"
"915291","1","5","6","bisugo","840"
"915294","0","8","6","danguit","500"
"915294","1","9","6","putian","500"
"915295","0","12","6","tangigue","540"
"915295","1","13","6","tulingan","540"
"915297","0","6","6","danguit","840"
"915297","1","7","6","banac","840"
"915299","0","8","6","alumahan","1000"
"915299","1","9","6","tulingan","1000"
"915300","0","5","6","suno","300"
"915300","1","6","6","kanuping","300"
"915301","0","10","6","bisugo","300"
"915301","1","11","6","kalapato","300"
"915303","0","5","6","bisugo","600"
"915304","0","14","6","banak","400"
"915588","0","27","6","kanuping","200"
"915588","1","28","6","bisugo","200"
"915588","2","29","6","tulongan","200"
"915589","0","13","6","bisugo","300"
"915589","1","14","6","isdang bato","300"
"915589","2","15","6","kanuping","300"
"915593","0","21","6","isdang bato","250"
"915593","1","22","6","bisugo","250"
"915593","2","23","6","tulingan","250"
"915595","0","4","6","bisugo","250"
"915595","1","5","6","tulingan","250"
"915595","2","6","6","isdang Bato","250"
"915596","0","22","6","bisugo","266"
"915596","1","23","6","tulingan","266"
"915596","2","24","6","isdang bato","266"
"915597","0","33","6","bisugo","266"
"915597","1","34","6","kanuping","266"
"915597","2","35","6","tulingan","266"
"915598","0","54","6","tulingan","416"
"915598","1","55","6","bisugo","416"
"915598","2","56","6","pusit","416"
"915600","0","13","6","bisugo","250"
"915600","1","14","6","isdang bato","250"
"915600","2","15","6","mayamaya","250"
"915601","0","20","6","bisugo","333"
"915601","1","21","6","mayamaya","333"
"915601","2","22","6","isdang bato","333"
"915602","0","37","6","bisugo","333"
"915602","1","38","6","tulingan","333"
"915602","2","39","6","mayamaya","333"
"915604","0","5","6","bisugo","333"
"915604","1","6","6","kanuping","333"
"915604","2","7","6","isdang bato","333"
"915607","0","17","6","bisugo","333"
"915607","1","18","6","tulingan","333"
"915607","2","19","6","isdang bato","333"
"915608","0","17","6","bisugo","333"
"915608","1","18","6","kalapato","333"
"915608","2","19","6","tulingan","333"
"915609","0","8","6","bidugo","333"
"915609","1","9","6","tulingan","333"
"915609","2","10","6","isdang bto","333"
"915611","0","14","6","bisuugo","466"
"915611","1","15","6","alumahan","466"
"915611","2","16","6","isdang bato","466"
"915612","0","37","6","bisugo","416"
"915612","1","38","6","tangige","416"
"915612","2","39","6","tulingan","416"
"915615","0","6","6","bisugo","333"
"915615","1","7","6","tilapya","333"
"915615","2","8","6","isdang bato","333"
"915618","0","7","6","isdang bato","266"
"915618","1","8","6","tulingan","266"
"915618","2","9","6","kanuping","266"
"915619","0","3","6","bisugo","266"
"915619","1","4","6","tulingan","266"
"915619","2","5","6","isdang bato","266"
"915620","0","10","6","bisugo","266"
"915620","1","11","6","alumahan","266"
"915620","2","12","6","isdang bato","266"
"915621","0","21","6","bisugo","333"
"915621","1","22","6","isdang bato","333"
"915621","2","23","6","kalapato","333"
"915622","0","31","6","isdang bato","366"
"915622","1","32","6","kalapato","366"
"915622","2","33","6","alumahan","366"
"916142","0","6","6","amadas","252"
"916145","0","8","6","amadas","275"
"916145","1","9","6","baritos","275"
"916147","0","18","6","amadas","175"
"916147","1","19","6","banak","175"
"916152","0","8","6","alumahan","168"
"916152","1","9","6","tulingan","168"
"916153","0","9","6","tulingan","165"
"916153","1","10","6","alumahan","165"
"916155","0","10","6","tulingan","275"
"916155","1","11","6","tangigue","275"
"916156","0","7","6","putian","20"
"916156","1","8","6","tangigue","25"
"916169","0","12","6","lumahan","165"
"916169","1","13","6","kalapato","165"
"916177","0","12","6","lumahan","250"
"916177","1","13","6","kalapato","250"
"916178","0","8","6","mayamaya","325"
"916178","1","9","6","anuping","325"
"916179","0","21","6","mayamaya","360"
"916179","1","22","6","tangige","360"
"916188","0","30","6","sapsap","180"
"916188","1","46","6","kalapato","180"
"917217","0","9","6","maya-maya","300"
"917217","1","10","6","bisugo","300"
"917222","0","3","6","bisugo","300"
"917222","1","4","6","matambaka","300"
"917226","0","8","6","tangigue","300"
"917226","1","9","6","bisugo","300"
"917228","0","3","6","bisugo","300"
"917228","1","4","6","tangigue","300"
"917230","0","18","6","lapu-lapu","1500"
"917230","1","19","6","tangigue","1500"
"917231","0","7","6","bisugo","360"
"917231","1","8","6","matambaka","360"
"917232","0","19","6","bisugo","576"
"917232","1","20","6","tangigue","576"
"917236","0","11","6","lapu-lapu","500"
"917236","1","12","6","maya-maya","500"
"917237","0","9","6","bisugo","600"
"917237","1","10","6","pusit","400"
"917238","0","14","6","bisugo","800"
"917240","0","17","6","suno","1000"
"917241","0","15","6","tulingan","300"
"917241","1","16","6","alumahan","300"
"917242","0","9","6","tulingan","1680"
"917244","0","10","6","tangigue","1680"
"917245","0","8","6","tangigue","600"
"917246","0","5","6","tangigue","432"
"917247","0","6","6","danoy","840"
"917247","1","7","6","tulingan","840"
"917249","0","7","6","danguit","240"
"917250","0","5","6","alumahan","300"
"917250","1","6","6","sapsap","300"
"917484","0","19","6","pusit","100"
"917487","0","20","6","bisugo","250"
"917487","1","21","6","kanuping","250"
"917492","0","10","6","bisugo","600"
"917492","1","11","6","lapu-lapu","600"
"917502","0","10","6","bisugo","300"
"917502","1","11","6","lapu-lapu","300"
"917521","0","16","6","bisugo","300"
"917521","1","17","6","lapu-lapu","200"
"917526","0","11","6","banak","500"
"917526","1","12","6","alumahan","500"
"917526","2","13","6","lapu-lapu","500"
"917540","0","12","6","pusit","300"
"917540","1","13","6","pugita","300"
"917541","0","47","6","bisugo","500"
"917541","1","48","6","lapu-lapu","500"
"917541","2","49","6","maya-maya","500"
"917542","0","21","6","alumahan","350"
"917542","1","22","6","kanuping","350"
"917544","0","5","6","alumahan","400"
"917544","1","6","6","bisugo","400"
"917545","0","13","6","lapu-lapu","200"
"917545","1","14","6","banak","200"
"917546","0","13","6","banak","225"
"917546","1","14","6","lapu-lapu","225"
"917547","0","15","6","lapu-lapu","250"
"917547","1","16","6","alumahan","225"
"917550","0","27","6","tangigi","400"
"917550","1","28","6","banak","400"
"917550","2","29","6","lapu-lapu","400"
"917551","0","16","6","kanuping","510"
"917551","1","17","6","tangigi","510"
"917552","0","11","6","alumahan","330"
"917552","1","12","6","kanuping","330"
"917553","0","15","6","bisugo","380"
"917553","1","16","6","banak","380"
"917553","2","17","6","tangigi","380"
"917554","0","11","6","maya-maya","600"
"917554","1","12","6","lapu-lapu","600"
"917555","0","11","6","banak","260"
"917555","1","12","6","lapu-lapu","260"
"917555","2","13","6","bisugo","260"
"917556","0","13","6","bisugo","250"
"917556","1","14","6","alumahan","250"
"917563","0","30","6","bisugo","600"
"917563","1","31","6","lapu-lapu","600"
"917563","2","32","6","tangigi","600"
"917572","0","17","6","bisugo","520"
"917572","1","18","6","maya-maya","520"
"917572","2","19","6","lapu-lapu","520"
"917573","0","11","6","lumahan","700"
"917573","1","12","6","banak","700"
"917575","0","3","6","bisugo","500"
"917575","1","4","6","lapu-lapu","500"
"917578","0","20","6","bisugo","500"
"917578","1","21","6","lapu-lapu","500"
"917586","0","25","6","lapu-lapu","400"
"917586","1","26","6","bisugo","400"
"917600","0","7","6","bisugo","400"
"917600","1","8","6","alumahan","400"
"917600","2","9","6","tangigi","400"
"917601","0","8","6","bisugo","600"
"917601","1","9","6","lapu-lapu","600"
"917663","0","8","6","bisugo","733"
"917663","1","9","6","Kanuping","733"
"917663","2","10","6","maya-maya","733"
"917664","0","5","6","tangige","1426"
"917664","1","6","6","bisugo","1426"
"917664","2","7","6","anuping","1426"
"917665","0","10","6","bisugo","350"
"917665","1","11","6","sagisi","350"
"917665","2","12","6","maya-maya","350"
"917665","3","25","6","kanuping","350"
"917666","0","7","6","lumahan","700"
"917666","1","8","6","kalapato","700"
"917667","0","7","6","bisugo","466"
"917667","1","8","6","sagisi","466"
"917667","2","9","6","kanuping","466"
"917669","0","7","6","bisugo","973"
"917671","0","7","6","bisugo","288"
"917675","0","8","6","tangige","504"
"917675","1","9","6","bisugo","504"
"917677","0","6","6","bisugo","360"
"917677","1","7","6","anuping","360"
"917680","0","7","6","bisugo","300"
"917680","1","8","6","anuping","300"
"917683","0","10","6","bisugo","528"
"917686","0","10","6","sapsap","1120"
"917686","1","11","6","lumahan","1120"
"917686","2","12","6","kalapato","1120"
"920915","0","10","6","danggit","100"
"920915","1","11","6","kanuping","40"
"920915","2","12","6","molmol","30"
"920915","3","13","6","banak","40"
"920917","0","7","6","lapu","50"
"920917","1","8","6","kanuping","50"
"920943","0","7","6","sapsap","150"
"920943","1","8","6","Matang baka","150"
"920943","2","9","6","Kalapatu","150"
"920943","3","10","6","tulingan","140"
"920943","4","11","6","lumahan","140"
"920975","0","13","6","bisugo","400"
"920977","0","39","6","kanuping","900"
"920977","1","40","6","bisugo","900"
"920980","0","10","6","danguit","360"
"920980","1","11","6","molmol","360"
"920998","0","6","6","kalapatu","50"
"920998","1","7","6","matang baka","50"
"920998","2","8","6","tulingan","50"
"920998","3","9","6","bisugo","50"
"920999","0","7","6","bisugo","75"
"920999","1","8","6","Kalaso","75"
"921000","0","7","6","bisugo","70"
"921000","1","8","6","tulingan","70"
"921000","2","9","6","tangigi","50"
"921003","0","8","6","sagisi","50"
"921003","1","9","6","maya-maya","50"
"921003","2","10","6","suno","50"
"921009","0","10","6","bisugo","100"
"921009","1","11","6","kanuping","50"
"921009","2","12","6","isdang bato","50"
"921010","0","9","6","buraw","10"
"921010","1","10","6","kalapato","10"
"921010","2","11","6","kanuping","10"
"921010","3","12","6","lapu-lapu","10"
"921010","4","13","6","tulingan","10"
"921010","5","14","6","tulingan","10"
"921012","0","4","6","Bisugo","50"
"921012","1","5","6","tangigi","50"
"921013","0","11","6","Bulang","30"
"921013","1","12","6","bulang","30"
"921018","0","5","6","bisugo","50"
"921018","1","6","6","Galunggong","50"
"921018","2","7","6","Kalapato","50"
"921019","0","6","6","tangigi","50"
"921019","1","7","6","Bisugo","50"
"921019","2","8","6","Tulingan","50"
"921019","3","9","6","Suno","50"
"921020","0","7","6","tangigi","100"
"921020","1","8","6","suno","150"
"921020","2","9","6","bisugo","150"
"921020","3","10","6","Dagisi","100"
"921021","0","12","6","kanuping","100"
"921021","1","13","6","bisugo","50"
"921021","2","14","6","suno","60"
"921021","3","15","6","sagisi","50"
"921023","0","6","6","Sagisi","70"
"921023","1","7","6","bisugo","70"
"921023","2","8","6","suno","70"
"921023","3","9","6","mul-mul","70"
"921024","0","7","6","matang baka","50"
"921024","1","8","6","bararawan","50"
"921024","2","9","6","tangigi","60"
"921024","3","10","6","tulingan","55"
"921025","0","6","6","bisugo","100"
"921025","1","7","6","kanuping","50"
"921025","2","8","6","batang baka","50"
"921028","0","14","6","bisugo","58"
"921028","1","15","6","tulingan","58"
"921028","2","16","6","matang baka","58"
"921028","3","17","6","kalapatu","58"
"921028","4","18","6","Tangigi","58"
"921029","0","7","6","bisugo","100"
"921029","1","8","6","tangigi","100"
"921029","2","9","6","Matang baka","100"
"921029","3","10","6","kalapatu","50"
"921033","0","5","6","pusit","720"
"921034","0","5","6","bisugo","80"
"921034","1","6","6","tulingan","80"
"921034","2","7","6","tursillo","80"
"921035","0","5","6","alumahan","150"
"921036","0","11","6","bisugo","100"
"921036","1","12","6","tulingan","80"
"921036","2","13","6","tangigi","80"
"921067","0","22","6","bisogo","280"
"921067","1","23","6","crab","280"
"921067","2","24","6","tolingan","280"
"921069","0","12","6","bisogo","212"
"921069","1","13","6","tolingan","213"
"921069","2","14","6","alomahan","212"
"921070","0","11","6","crab","320"
"921070","1","12","6","bisogo","320"
"921070","2","13","6","tolingan","300"
"921072","0","11","6","tolingan","280"
"921072","1","12","6","bisogo","280"
"921072","2","13","6","crab","280"
"921074","0","6","6","bisogo","280"
"921074","1","7","6","crab","150"
"921074","2","8","6","alomahan","300"
"921075","0","33","6","sapsap","26"
"921075","1","34","6","bisogo","27"
"921075","2","35","6","alomahan","27"
"921080","0","7","6","bisogo","280"
"921080","1","8","6","sapsap","280"
"921080","2","9","6","alomahan","280"
"921081","0","15","6","bisogo","280"
"921081","1","16","6","sapsap","280"
"921081","2","17","6","alomahan","280"
"921084","0","23","6","sapsap","280"
"921084","1","24","6","bisogo","280"
"921084","2","25","6","tolingan","280"
"921088","0","21","6","bisogo","280"
"921088","1","22","6","alomahan","284"
"921088","2","23","6","tolingan","283"
"921815","0","19","6","dangit","47"
"921815","1","20","6","kanuping","47"
"921815","2","21","6","lumahan","47"
"921815","3","22","6","kalapato","48"
"921815","4","23","6","baritos","47"
"921837","0","103","6","alimango","780"
"922250","0","21","6","bisugo","96"
"922250","1","22","6","lumahan","96"
"922250","2","23","6","galong-gong","96"
"922250","3","24","6","dangit","96"
"922250","4","25","6","mul-mul","96"
"922256","0","7","6","lumahan","366"
"922256","1","8","6","bisugo","366"
"922256","2","9","6","lapu","366"
"922256","3","10","6","anuping","366"
"922256","4","11","6","maya-maya","366"
"922256","5","12","6","dangit","366"
"922257","0","27","6","lumahan","300"
"922257","1","28","6","lapu","300"
"922266","0","27","6","bisugo","60"
"922266","1","28","6","sap-sap","60"
"922266","2","29","6","lumahan","60"
"922268","0","7","6","bisugo","72"
"922268","1","8","6","puti-puti","72"
"922268","2","9","6","dangit","72"
"922268","3","10","6","lumahan","72"
"922268","4","11","6","sap-sap","72"
"922284","0","20","6","bisugo","100"
"922284","1","21","6","lumahan","100"
"922286","0","16","6","suno","480"
"922286","1","17","6","lapu","480"
"922290","0","5","6","bisugo","280"
"922290","1","6","6","lapu","280"
"922290","2","7","6","dilat","280"
"922291","0","13","6","tulingan","410"
"922291","1","14","6","lapu-lapu","410"
"922291","2","15","6","bisugo","410"
"922293","0","20","6","lapu-lapu","567"
"922293","1","21","6","bisugo","566"
"922293","2","22","6","danggit","566"
"922295","0","14","6","suno","410"
"922295","1","15","6","lapu-lapu","411"
"922295","2","16","6","maya-maya","410"
"922296","0","15","6","bisugo","660"
"922296","1","16","6","lapu","660"
"922298","0","7","6","bisugo","350"
"922298","1","8","6","bitilya","350"
"922299","0","12","6","tangige","166"
"922299","1","13","6","bisugo","166"
"922299","2","14","6","lapu","167"
"922301","0","14","6","tangige","250"
"922301","1","15","6","bisugo","250"
"922302","0","9","6","tangige","500"
"922302","1","10","6","bisugo","500"
"922302","2","11","6","lapu-lapu","500"
"922315","0","18","6","tangige","200"
"922315","1","19","6","bisugo","200"
"922320","0","17","6","lapu","400"
"922320","1","18","6","lumahan","400"
"922320","2","19","6","bisugo","400"
"922321","0","8","6","maya-maya","468"
"922321","1","9","6","sagisi","468"
"922321","2","10","6","lapu","468"
"922321","3","11","6","bisugo","468"
"922321","4","12","6","lumahan","468"
"922328","0","3","6","tangige","166"
"922328","1","4","6","bisugo","166"
"922328","2","5","6","lapu","167"
"922329","0","64","6","tangige","667"
"922329","1","65","6","bisugo","666"
"922329","2","66","6","kanuping","668"
"922332","0","13","6","tangegi","400"
"922332","1","14","6","bisugo","400"
"922334","0","8","6","suno","813"
"922334","1","9","6","tangegi","812"
"922334","2","10","6","lapu","813"
"922334","3","11","6","lumahan","812"
"922336","0","31","6","lumahan","166"
"922336","1","32","6","bisugo","167"
"922336","2","33","6","kanuping","166"
"922339","0","12","6","tangegi","500"
"922339","1","13","6","kanuping","500"
"922339","2","14","6","bisugo","500"
"922341","0","20","6","kunuping","100"
"922341","1","21","6","lapu","100"
"922341","2","22","6","bisugo","100"
"922343","0","29","6","bisugo","166"
"922343","1","30","6","tangegi","167"
"922343","2","31","6","lapu","166"
"922346","0","20","6","bisugo","100"
"922346","1","21","6","kanuping","100"
"922346","2","22","6","putian","100"
"922349","0","26","6","bisugo","400"
"922349","1","27","6","lapu-lapu","400"
"922351","0","8","6","lapu-lapu","200"
"922351","1","9","6","bisugo","200"
"922351","2","10","6","putian","100"
"922353","0","17","6","lumahan","100"
"922353","1","18","6","bisugo","100"
"922353","2","19","6","kanuping","400"
"922353","3","20","6","dangit","400"
"922356","0","14","6","tangegi","300"
"922356","1","15","6","bisugo","300"
"922358","0","10","6","bisugo","200"
"922358","1","11","6","lapu","200"
"922358","2","12","6","kanuping","200"
"922359","0","12","6","bisugo","250"
"922359","1","13","6","kanuping","250"
"922360","0","7","6","tangegi","400"
"922360","1","8","6","bisugo","400"
"922362","0","10","6","bisugo","400"
"922362","1","11","6","lapu","400"
"922384","0","6","6","tangegi","500"
"922384","1","7","6","bisugo","500"
"923310","0","7","6","kanuping","250"
"923310","1","8","6","bisugo","250"
"923314","0","13","6","bisugo","350"
"923314","1","14","6","banak","350"
"923325","0","10","6","banak","267"
"923325","1","11","6","kanuping","266"
"923325","2","12","6","lapu-lapu","266"
"923349","0","9","6","banak","375"
"923349","1","10","6","lapu-lapu","375"
"923350","0","11","6","bisugo","250"
"923350","1","12","6","lapu-lapu","250"
"923350","2","13","6","banak","250"
"923350","3","14","6","kanuping","250"
"923353","0","14","6","kanuping","250"
"923353","1","15","6","bisugo","250"
"923359","0","11","6","banak","500"
"923359","1","12","6","bisugo","500"
"923359","2","13","6","lapu-lapu","500"
"923371","0","21","6","kanuping","500"
"923371","1","22","6","lapu-lapu","500"
"923371","2","23","6","bisugo","500"
"923376","0","5","6","alumahan","500"
"923376","1","6","6","lapu-lapu","500"
"923376","2","7","6","bisugo","500"
"923827","0","11","6","alimango","192"
"923831","0","4","6","kanuping","438"
"923898","0","8","6","kanuping","576"
"923900","0","6","6","kanuping","768"
"923903","0","6","6","kanuping","1896"
"923903","1","7","6","matambaka","1896"
"923993","0","19","6","lapo-lapo","167"
"923993","1","20","6","bisugo","166"
