"main.id","hpq_phiheal_spon_mem.id","phiheal_spon_mem_refno"
"815332","2","3"
"815332","3","4"
"815332","4","5"
"815332","5","6"
"815332","6","7"
"815332","7","8"
"815332","8","9"
"815333","0","1"
"815333","1","2"
"815333","2","3"
"815333","3","4"
"815335","0","1"
"815335","1","2"
"815335","2","5"
"815335","3","6"
"815335","4","7"
"826558","0","1"
"826558","1","2"
"826558","2","3"
"826558","3","5"
"826558","4","6"
"826561","0","1"
"826561","1","2"
"826561","2","5"
"826562","0","1"
"826562","1","3"
"826564","0","1"
"826566","0","1"
"826566","1","2"
"826566","2","3"
"826566","3","4"
"826566","4","5"
"826566","5","6"
"826570","0","1"
"826570","1","2"
"826570","2","3"
"826570","3","4"
"826570","4","5"
"826572","0","1"
"826572","1","2"
"826572","2","3"
"826572","3","4"
"826575","0","1"
"826575","1","2"
"826575","2","6"
"826575","3","7"
"826575","4","8"
"826575","5","9"
"826576","0","1"
"826576","1","2"
"826576","2","3"
"826581","0","1"
"826581","1","2"
"826581","2","5"
"826581","3","4"
"826581","4","6"
"826582","0","1"
"826582","1","2"
"826582","2","3"
"826582","3","4"
"826582","4","5"
"826583","0","1"
"826583","1","2"
"826583","2","3"
"826583","3","4"
"826583","4","5"
"826583","5","6"
"826584","0","1"
"826584","1","3"
"826584","2","4"
"826584","3","5"
"826585","0","1"
"826585","1","2"
"826585","2","3"
"826585","3","4"
"826585","4","5"
"826587","0","1"
"826587","1","2"
"826587","2","3"
"826589","0","1"
"826589","1","2"
"826589","2","3"
"826589","3","4"
"826589","4","5"
"826589","5","5"
"826591","0","1"
"826591","1","3"
"826591","2","4"
"826591","3","5"
"826592","0","1"
"826592","1","2"
"826592","2","3"
"826592","3","4"
"826592","4","5"
"826594","0","1"
"826594","1","2"
"826594","2","3"
"826597","0","1"
"826597","1","2"
"826597","2","3"
"826597","3","4"
"826597","4","5"
"826598","0","1"
"826598","1","2"
"826598","2","3"
"826598","3","4"
"826598","4","5"
"826598","5","6"
"826601","0","1"
"826601","1","2"
"826601","2","5"
"826601","3","6"
"826601","4","7"
"826602","0","1"
"826602","1","2"
"826603","0","1"
"826603","1","3"
"826603","2","4"
"826603","3","5"
"826604","0","1"
"826604","1","2"
"826604","2","5"
"826604","3","6"
"826604","4","7"
"826604","5","8"
"826604","6","9"
"826604","7","10"
"826605","0","1"
"826605","1","2"
"826605","2","3"
"826605","3","4"
"826605","4","9"
"826609","0","1"
"826609","1","2"
"826609","2","3"
"826609","3","4"
"826614","0","1"
"826614","1","2"
"826614","2","4"
"826622","0","1"
"826622","1","2"
"826622","2","3"
"826622","3","4"
"826622","4","5"
"826625","0","1"
"826625","1","2"
"826632","0","1"
"826632","1","2"
"826632","2","3"
"826634","0","1"
"826634","1","2"
"826634","2","3"
"826634","3","4"
"826634","4","5"
"826634","5","6"
"826634","6","7"
"826635","0","1"
"826635","1","2"
"826635","2","3"
"826637","0","1"
"826637","1","2"
"826637","2","3"
"826637","3","4"
"826638","0","1"
"826638","1","2"
"826639","0","1"
"826639","1","2"
"826640","0","1"
"826643","0","1"
"826649","0","1"
"826651","0","1"
"826651","1","2"
"826651","2","3"
"826651","3","4"
"826651","4","5"
"826653","0","1"
"826653","1","2"
"826653","2","3"
"826653","3","4"
"826653","4","5"
"826653","5","6"
"826663","0","2"
"826663","1","3"
"826663","2","4"
"826667","0","1"
"826667","1","5"
"826667","2","3"
"826667","3","4"
"826671","0","1"
"826671","1","2"
"826671","2","3"
"826671","3","4"
"826671","4","5"
"826671","5","6"
"826673","0","1"
"826673","1","2"
"826673","2","3"
"826673","3","4"
"826673","4","5"
"826673","5","6"
"826674","0","1"
"826674","1","2"
"826674","2","3"
"826674","3","4"
"826674","4","5"
"826674","5","6"
"826677","0","1"
"826677","1","2"
"826678","0","1"
"826678","1","2"
"826678","2","4"
"826682","0","1"
"826682","1","2"
"826702","0","1"
"826720","0","1"
"826720","1","2"
"826720","2","3"
"826720","3","4"
"826721","0","1"
"826721","1","2"
"826721","2","4"
"826721","3","5"
"826721","4","6"
"826721","5","7"
"826721","6","8"
"826722","0","1"
"826722","1","2"
"826722","2","4"
"826722","3","5"
"826723","0","1"
"826723","1","2"
"826723","2","4"
"826723","3","5"
"826723","4","6"
"826724","0","1"
"826724","1","2"
"826724","2","3"
"826724","3","4"
"826724","4","5"
"826724","5","6"
"826726","0","1"
"826726","1","2"
"826726","2","3"
"826726","3","4"
"826726","4","5"
"826726","5","6"
"826728","0","1"
"826728","1","2"
"826728","2","3"
"826728","3","4"
"826728","4","5"
"826728","5","6"
"826732","0","1"
"826732","1","2"
"826732","2","3"
"826732","3","4"
"826732","4","5"
"826733","0","1"
"826733","1","2"
"826733","2","3"
"826736","0","1"
"826736","1","2"
"826736","2","3"
"826736","3","4"
"826736","4","5"
"826738","0","1"
"826738","1","2"
"826739","0","1"
"826739","1","2"
"826740","0","1"
"826740","1","2"
"826742","0","1"
"826742","1","2"
"826742","2","3"
"826742","3","4"
"826742","4","5"
"826743","0","1"
"826743","1","2"
"826743","2","3"
"826743","3","4"
"826743","4","5"
"826743","5","6"
"832813","0","2"
"832813","1","7"
"832814","0","1"
"832814","1","2"
"832815","0","1"
"832816","0","1"
"832816","1","2"
"832816","2","3"
"832816","3","4"
"832820","0","86"
"832820","1","84"
"832823","0","1"
"832823","1","2"
"832823","2","3"
"832823","3","4"
"832824","0","1"
"832824","1","2"
"832824","2","3"
"832824","3","4"
"832824","4","5"
"832827","0","1"
"832827","1","3"
"832828","0","4"
"832828","1","9"
"832828","2","10"
"832830","0","1"
"832830","1","2"
"832830","2","3"
"832830","3","4"
"832830","4","5"
"832830","5","6"
"832833","0","1"
"832833","1","4"
"832833","2","5"
"832833","3","6"
"832834","0","1"
"832834","1","2"
"832834","2","3"
"832834","3","4"
"832838","0","1"
"832838","1","2"
"832838","2","3"
"832838","3","4"
"832839","0","1"
"832839","1","2"
"832839","2","4"
"832839","3","5"
"832839","4","6"
"832839","5","7"
"832840","0","2"
"832841","0","2"
"832841","1","5"
"832842","0","1"
"832842","1","2"
"832842","2","3"
"832842","3","4"
"832842","4","5"
"832842","5","6"
"832843","0","1"
"832843","1","2"
"832843","2","3"
"832843","3","4"
"832845","0","1"
"832845","1","2"
"832845","2","3"
"832847","0","1"
"832847","1","2"
"832847","2","3"
"832847","3","4"
"832847","4","5"
"832847","5","6"
"832856","0","1"
"832856","1","2"
"832856","2","6"
"832857","0","1"
"832857","1","2"
"832857","2","3"
"832858","0","1"
"832858","1","2"
"832858","2","3"
"832858","3","4"
"832859","0","1"
"832859","1","3"
"832859","2","4"
"832860","0","1"
"832860","1","2"
"832860","2","7"
"832860","3","8"
"832860","4","9"
"832860","5","10"
"832862","0","1"
"832862","1","2"
"832863","0","1"
"832864","0","1"
"832864","1","2"
"832864","2","4"
"832864","3","5"
"832864","4","6"
"832864","5","7"
"832867","0","1"
"832867","1","2"
"832869","0","1"
"832869","1","2"
"832869","2","3"
"832869","3","4"
"832871","0","1"
"832871","1","2"
"832871","2","3"
"832871","3","4"
"832871","4","5"
"832873","0","1"
"832873","1","2"
"832873","2","3"
"832873","3","4"
"832874","0","1"
"832874","1","2"
"832874","2","3"
"832874","3","4"
"832874","4","5"
"832876","0","1"
"832876","1","2"
"832876","2","3"
"832876","3","3"
"832881","0","1"
"832881","1","2"
"832941","0","1"
"832941","1","4"
"832941","2","5"
"832941","3","6"
"832942","0","1"
"832942","1","2"
"832942","2","3"
"832942","3","4"
"832946","0","1"
"832946","1","2"
"832946","2","3"
"832946","3","4"
"832946","4","5"
"832953","0","1"
"832953","1","2"
"832953","2","4"
"832953","3","5"
"832953","4","6"
"832953","5","7"
"832953","6","8"
"832954","0","1"
"832954","1","2"
"832954","2","3"
"832954","3","4"
"832954","4","5"
"832954","5","6"
"832954","6","7"
"832955","0","1"
"832955","1","2"
"832955","2","3"
"832958","0","1"
"832958","1","5"
"832960","0","1"
"832960","1","2"
"832960","2","4"
"832960","3","5"
"832960","4","6"
"832960","5","19"
"832961","0","1"
"832961","1","2"
"832961","2","3"
"832961","3","4"
"832963","0","1"
"832963","1","2"
"832963","2","3"
"832963","3","4"
"832964","0","1"
"832964","1","2"
"832964","2","4"
"832964","3","5"
"832964","4","6"
"832972","0","1"
"832972","1","2"
"832972","2","3"
"832972","3","4"
"832978","0","1"
"832978","1","3"
"832978","2","7"
"832980","0","1"
"832980","1","4"
"832980","2","5"
"833917","0","1"
"833917","1","4"
"833917","2","5"
"833918","0","1"
"833918","1","2"
"833918","2","3"
"833918","3","4"
"833918","4","5"
"833918","5","6"
"833918","6","7"
"833918","7","8"
"833919","0","1"
"833919","1","2"
"833919","2","3"
"833919","3","4"
"833922","0","1"
"833922","1","2"
"833922","2","5"
"833922","3","6"
"833922","4","7"
"833922","5","8"
"833923","0","1"
"833923","1","2"
"833923","2","3"
"833923","3","4"
"837053","0","2"
"837057","0","1"
"837057","1","2"
"837065","0","2"
"837065","1","3"
"837065","2","4"
"837065","3","5"
"837068","0","1"
"837068","1","2"
"837068","2","3"
"837068","3","4"
"837068","4","5"
"837068","5","6"
"837081","0","1"
"837081","1","2"
"837081","2","3"
"837081","3","4"
"837093","0","1"
"837093","1","2"
"837093","2","5"
"837093","3","6"
"837093","4","7"
"837093","5","8"
"837093","6","9"
"837093","7","10"
"837107","0","1"
"837107","1","2"
"837107","2","3"
"837107","3","4"
"837107","4","5"
"837107","5","6"
"837107","6","7"
"837110","0","1"
"837110","1","2"
"837110","2","3"
"837110","3","4"
"837110","4","5"
"837110","5","6"
"837114","0","2"
"837116","0","1"
"837118","0","1"
"837121","0","1"
"837121","1","2"
"837123","0","1"
"837123","1","3"
"837123","2","4"
"842387","0","1"
"842387","1","2"
"842389","0","1"
"842389","1","2"
"842389","2","4"
"842389","3","5"
"842395","0","1"
"842395","1","3"
"842395","2","4"
"842395","3","5"
"842395","4","6"
"842395","5","7"
"842395","6","8"
"842399","0","1"
"842399","1","2"
"842399","2","3"
"842399","3","4"
"842401","0","3"
"842403","0","1"
"842408","0","1"
"842408","1","2"
"842408","2","4"
"842408","3","5"
"842592","0","2"
"842592","1","3"
"842592","2","5"
"842592","3","6"
"842596","0","1"
"842596","1","3"
"842596","2","4"
"842596","3","5"
"842596","4","6"
"842598","0","1"
"842602","0","1"
"842602","1","2"
"842602","2","4"
"842602","3","5"
"842602","4","6"
"842602","5","3"
"842603","0","1"
"842603","1","2"
"842603","2","6"
"842603","3","5"
"842604","0","1"
"842604","1","2"
"842607","0","1"
"842607","1","2"
"842607","2","3"
"842607","3","4"
"842607","4","5"
"842607","5","6"
"842609","0","1"
"842609","1","2"
"842609","2","3"
"842610","0","1"
"842610","1","2"
"842613","0","1"
"842613","1","2"
"842613","2","3"
"842613","3","4"
"842614","0","2"
"842616","0","3"
"842616","1","5"
"842616","2","6"
"842616","3","2"
"842617","0","1"
"842617","1","2"
"842617","2","3"
"842617","3","4"
"851468","0","1"
"851468","1","2"
"851468","2","3"
"851468","3","4"
"851468","4","5"
"851468","5","6"
"851473","0","1"
"851473","1","2"
"851473","2","3"
"851473","3","4"
"851473","4","5"
"851475","0","1"
"851475","1","1"
"851480","0","1"
"851480","1","2"
"851480","2","8"
"851482","0","1"
"851482","1","2"
"851482","2","3"
"851482","3","5"
"851482","4","4"
"851504","0","1"
"851504","1","2"
"851504","2","3"
"851504","3","4"
"851504","4","5"
"851504","5","6"
"851504","6","7"
"851509","0","1"
"851512","0","1"
"851512","1","2"
"851512","2","6"
"851512","3","7"
"851515","0","1"
"851515","1","2"
"851515","2","3"
"851515","3","4"
"851518","0","1"
"851518","1","2"
"851518","2","3"
"851521","0","1"
"851521","1","2"
"851521","2","3"
"851521","3","4"
"851521","4","5"
"851521","5","6"
"851521","6","7"
"851521","7","8"
"851524","0","1"
"851524","1","2"
"851524","2","3"
"851524","3","4"
"851524","4","5"
"851524","5","6"
"851524","6","7"
"851526","0","1"
"851526","1","2"
"851526","2","3"
"851526","3","4"
"851526","4","5"
"851526","5","6"
"851530","0","1"
"851530","1","2"
"851530","2","3"
"851530","3","4"
"851533","0","1"
"851533","1","2"
"851533","2","3"
"851533","3","4"
"851535","0","2"
"851535","1","3"
"851536","0","1"
"851537","0","1"
"851537","1","2"
"851538","0","1"
"851538","1","2"
"851538","2","3"
"851538","3","4"
"851538","4","5"
"851538","5","6"
"851567","0","1"
"851733","0","1"
"851733","1","2"
"851733","2","3"
"851733","3","4"
"851733","4","5"
"851733","5","6"
"851736","0","1"
"851736","1","2"
"851736","2","3"
"851736","3","5"
"851736","4","6"
"851736","5","7"
"851736","6","8"
"851738","0","23"
"851738","1","24"
"851738","2","25"
"851738","3","26"
"851738","4","27"
"851741","0","1"
"851741","1","2"
"851741","2","3"
"851741","3","4"
"851741","4","5"
"851745","0","1"
"851745","1","2"
"851745","2","3"
"851745","3","4"
"851745","4","5"
"851745","5","6"
"851747","0","1"
"851747","1","2"
"851747","2","3"
"851747","3","4"
"851747","4","5"
"851750","0","1"
"851750","1","2"
"851750","2","5"
"851750","3","6"
"851750","4","7"
"851754","0","1"
"851756","0","1"
"851756","1","2"
"851756","2","3"
"851756","3","4"
"851756","4","5"
"851760","0","2"
"851760","1","3"
"851760","2","4"
"851760","3","5"
"851762","0","1"
"851762","1","2"
"851762","2","3"
"851762","3","4"
"851762","4","5"
"851762","5","6"
"860242","0","1"
"860242","1","2"
"860242","2","4"
"860270","0","1"
"860270","1","2"
"860272","0","1"
"860283","0","1"
"860283","1","5"
"860355","0","2"
"860552","0","1"
"860552","1","2"
"860552","2","3"
"860552","3","4"
"860552","4","5"
"860552","5","6"
"866855","0","1"
"866855","1","2"
"866855","2","3"
"866859","0","1"
"866859","1","2"
"866859","2","3"
"866859","3","4"
"866859","4","5"
"866859","5","6"
"866863","0","1"
"866863","1","2"
"866863","2","9"
"866869","0","1"
"866869","1","2"
"866869","2","3"
"866877","0","5"
"866879","0","1"
"866879","1","2"
"866879","2","4"
"876770","0","1"
"876770","1","2"
"876770","2","5"
"876770","3","6"
"876770","4","7"
"876770","5","8"
"876774","0","1"
"876777","0","1"
"876780","0","1"
"876780","1","2"
"876780","2","5"
"876780","3","6"
"876780","4","7"
"876780","5","8"
"876783","0","1"
"876783","1","2"
"876783","2","5"
"876788","0","1"
"876788","1","2"
"876788","2","3"
"876788","3","4"
"876793","0","3"
"876793","1","1"
"876797","0","1"
"876797","1","2"
"876797","2","4"
"876797","3","5"
"876797","4","6"
"876802","0","1"
"876802","1","2"
"876802","2","3"
"876802","3","4"
"876802","4","5"
"876807","0","1"
"876807","1","2"
"876807","2","4"
"876807","3","5"
"876807","4","6"
"876820","0","1"
"876820","1","2"
"876820","2","3"
"876820","3","4"
"876820","4","5"
"876822","0","3"
"876822","1","4"
"876822","2","1"
"876822","3","2"
"876824","0","1"
"876824","1","2"
"876824","2","3"
"876828","0","1"
"876828","1","2"
"876828","2","3"
"876828","3","4"
"876830","0","1"
"876830","1","2"
"876830","2","3"
"876832","0","1"
"876832","1","2"
"876832","2","3"
"876832","3","4"
"876832","4","5"
"876832","5","6"
"876832","6","7"
"876832","7","8"
"876834","0","1"
"876834","1","2"
"876834","2","3"
"876834","3","4"
"876834","4","5"
"876877","0","3"
"876877","1","1"
"876877","2","4"
"876878","0","2"
"876878","1","3"
"876878","2","1"
"876879","0","4"
"876879","1","3"
"876879","2","2"
"876879","3","1"
"876886","0","4"
"876886","1","3"
"876886","2","2"
"876886","3","1"
"876887","0","3"
"876887","1","2"
"876887","2","1"
"876888","0","5"
"876888","1","4"
"876888","2","3"
"876888","3","2"
"876888","4","1"
"876932","0","1"
"876943","0","1"
"876943","1","2"
"876943","2","3"
"876943","3","4"
"877112","0","2"
"877112","1","1"
"877113","0","1"
"877113","1","2"
"877113","2","3"
"877113","3","4"
"877113","4","5"
"877117","0","2"
"877118","0","1"
"877118","1","2"
"877118","2","3"
"877118","3","4"
"877118","4","5"
"877118","5","6"
"877121","0","1"
"877121","1","2"
"877121","2","3"
"877121","3","4"
"877121","4","5"
"877122","0","1"
"877122","1","2"
"877122","2","3"
"877125","0","1"
"877125","1","2"
"877125","2","3"
"877125","3","4"
"877125","4","5"
"877125","5","6"
"877126","0","1"
"877126","1","3"
"883858","0","1"
"883859","0","2"
"883861","0","1"
"883861","1","5"
"883861","2","3"
"659527","0","3"
"883874","0","2"
"883875","0","1"
"883875","1","3"
"883875","2","6"
"883876","0","1"
"883876","1","2"
"883876","2","3"
"883876","3","4"
"883877","0","1"
"883877","1","2"
"883877","2","3"
"883877","3","4"
"883877","4","5"
"883878","0","1"
"883878","1","2"
"883878","2","3"
"883878","3","4"
"883879","0","9"
"883879","1","10"
"883880","0","5"
"883880","1","6"
"883880","2","7"
"883880","3","8"
"883882","0","1"
"883882","1","2"
"883882","2","3"
"883882","3","4"
"883882","4","5"
"883882","5","6"
"883882","6","7"
"883882","7","8"
"883884","0","1"
"883884","1","2"
"883884","2","3"
"883884","3","4"
"883885","0","1"
"883885","1","3"
"883885","2","4"
"883886","0","3"
"883891","0","1"
"883914","0","1"
"883914","1","2"
"883914","2","3"
"883915","0","3"
"883915","1","4"
"883915","2","5"
"883915","3","2"
"883915","4","1"
"884159","0","1"
"884159","1","2"
"884159","2","3"
"884160","0","1"
"884160","1","3"
"884160","2","4"
"884160","3","5"
"884160","4","6"
"884160","5","7"
"884160","6","8"
"890103","0","2"
"890104","0","5"
"890105","0","1"
"890106","0","4"
"890106","1","5"
"890106","2","3"
"890115","0","1"
"890115","1","2"
"890118","0","1"
"890118","1","2"
"890118","2","3"
"890118","3","4"
"890118","4","5"
"890118","5","6"
"890121","0","1"
"890121","1","2"
"890130","0","1"
"890130","1","2"
"890131","0","1"
"890131","1","2"
"890131","2","3"
"890131","3","4"
"890133","0","1"
"890133","1","2"
"890133","2","3"
"890133","3","4"
"890133","4","5"
"890133","5","6"
"890133","6","7"
"890133","7","8"
"890134","0","1"
"890134","1","2"
"890134","2","3"
"890134","3","4"
"890134","4","6"
"890134","5","5"
"890136","0","1"
"890136","1","3"
"890136","2","4"
"890136","3","5"
"890136","4","6"
"890136","5","7"
"890138","0","1"
"890138","1","2"
"890138","2","3"
"890138","3","4"
"890138","4","6"
"890141","0","1"
"890141","1","2"
"890141","2","3"
"890141","3","4"
"890141","4","5"
"890141","5","7"
"890142","0","1"
"890142","1","2"
"890142","2","6"
"890142","3","7"
"890142","4","8"
"890143","0","1"
"890143","1","2"
"890143","2","3"
"890143","3","4"
"890143","4","5"
"890143","5","6"
"890143","6","7"
"890144","0","1"
"890144","1","2"
"890144","2","4"
"890145","0","1"
"890145","1","2"
"890145","2","3"
"890145","3","4"
"890145","4","5"
"890146","0","1"
"890146","1","2"
"890146","2","4"
"890148","0","1"
"890148","1","2"
"890148","2","3"
"890148","3","4"
"890149","0","4"
"890149","1","8"
"890149","2","9"
"890149","3","6"
"890152","0","1"
"890152","1","2"
"890152","2","3"
"890152","3","4"
"890152","4","5"
"890152","5","6"
"890154","0","1"
"890154","1","2"
"890154","2","6"
"890154","3","21"
"890155","0","1"
"890155","1","3"
"890158","0","1"
"890158","1","2"
"890162","0","2"
"890162","1","4"
"890162","2","5"
"890162","3","6"
"890163","0","1"
"890163","1","2"
"890163","2","3"
"890164","0","1"
"890164","1","2"
"890164","2","3"
"890164","3","4"
"890164","4","5"
"890166","0","1"
"890169","0","1"
"890169","1","2"
"890169","2","3"
"890169","3","4"
"890169","4","5"
"890173","0","1"
"890173","1","2"
"890173","2","3"
"890173","3","4"
"890173","4","5"
"890173","5","6"
"890173","6","7"
"890175","0","1"
"890175","1","4"
"890175","2","5"
"890175","3","6"
"890175","4","7"
"890176","0","2"
"890176","1","6"
"890176","2","7"
"890176","3","15"
"890178","0","1"
"890178","1","2"
"890178","2","3"
"890178","3","4"
"890178","4","5"
"890178","5","6"
"890182","0","1"
"890182","1","2"
"890182","2","3"
"890182","3","4"
"890182","4","5"
"890182","5","6"
"890185","0","1"
"890185","1","2"
"890185","2","3"
"890186","0","1"
"890186","1","2"
"890186","2","3"
"890186","3","4"
"890190","0","1"
"890190","1","2"
"890190","2","3"
"890190","3","4"
"890190","4","5"
"890190","5","6"
"890190","6","7"
"890190","7","8"
"890192","0","1"
"890192","1","2"
"890194","0","1"
"890194","1","2"
"890194","2","3"
"896035","0","1"
"896037","0","1"
"896037","1","2"
"896037","2","3"
"896039","0","1"
"896039","1","2"
"896039","2","3"
"896039","3","4"
"896039","4","5"
"896041","0","1"
"896041","1","2"
"896041","2","3"
"896041","3","4"
"896041","4","5"
"896046","0","1"
"896046","1","2"
"896046","2","3"
"896046","3","4"
"896051","0","1"
"896051","1","2"
"896051","2","3"
"896051","3","4"
"896053","0","1"
"896053","1","2"
"896053","2","3"
"896053","3","4"
"896053","4","5"
"896053","5","6"
"896053","6","7"
"896056","0","2"
"896056","1","3"
"896056","2","4"
"896056","3","5"
"896056","4","6"
"896058","0","1"
"896058","1","2"
"896058","2","3"
"896058","3","4"
"896058","4","5"
"896058","5","7"
"896058","6","6"
"896067","0","1"
"896069","0","2"
"896070","0","1"
"896070","1","2"
"896071","0","1"
"896071","1","2"
"896071","2","3"
"896071","3","4"
"896072","0","2"
"896072","1","6"
"896072","2","5"
"896073","0","2"
"896073","1","4"
"896073","2","3"
"896074","0","1"
"896076","0","1"
"896076","1","2"
"896076","2","3"
"896076","3","4"
"896076","4","5"
"896076","5","6"
"896078","0","1"
"896078","1","2"
"896078","2","3"
"896078","3","4"
"896079","0","1"
"896080","0","2"
"896081","0","2"
"896081","1","3"
"896081","2","4"
"896083","0","1"
"896086","0","1"
"896086","1","2"
"896086","2","3"
"896086","3","4"
"896088","0","1"
"896089","0","1"
"896089","1","2"
"896089","2","16"
"896089","3","17"
"896090","0","3"
"896090","1","4"
"896091","0","1"
"896091","1","2"
"896091","2","3"
"896091","3","4"
"896091","4","5"
"896102","0","1"
"896102","1","2"
"896102","2","3"
"896102","3","4"
"896102","4","5"
"896102","5","6"
"896102","6","7"
"902745","0","1"
"902745","1","3"
"902751","0","2"
"902752","0","1"
"902753","0","1"
"902754","0","1"
"902755","0","1"
"902756","0","1"
"902758","0","6"
"902760","0","1"
"902761","0","1"
"902774","0","1"
"912860","0","1"
"912860","1","2"
"912860","2","3"
"912860","3","4"
"912863","0","1"
"912863","1","2"
"912863","2","3"
"912863","3","4"
"912863","4","5"
"912863","5","6"
"912866","0","1"
"912866","1","2"
"912866","2","5"
"912870","0","1"
"912870","1","2"
"912870","2","6"
"912912","0","1"
"912914","0","1"
"912914","1","3"
"912914","2","4"
"912914","3","5"
"912916","0","1"
"912916","1","2"
"912916","2","3"
"912916","3","4"
"912917","0","1"
"912917","1","2"
"912917","2","3"
"912917","3","4"
"912918","0","2"
"912918","1","3"
"912918","2","4"
"912918","3","5"
"912918","4","6"
"912918","5","7"
"912919","0","5"
"912920","0","1"
"912920","1","7"
"912921","0","1"
"912921","1","2"
"912921","2","3"
"912921","3","4"
"912922","0","1"
"912922","1","2"
"912922","2","3"
"912922","3","4"
"912923","0","1"
"912923","1","2"
"912923","2","3"
"912923","3","4"
"912933","0","1"
"912934","0","3"
"912936","0","3"
"912936","1","4"
"912936","2","5"
"912936","3","6"
"912938","0","1"
"912938","1","2"
"912938","2","3"
"912938","3","4"
"912938","4","5"
"912941","0","3"
"912941","1","4"
"912941","2","5"
"912942","0","2"
"912942","1","5"
"912942","2","6"
"912943","0","1"
"912943","1","3"
"912944","0","1"
"912944","1","2"
"912944","2","3"
"912946","0","1"
"912948","0","1"
"912948","1","2"
"912948","2","3"
"912948","3","4"
"912948","4","5"
"912948","5","6"
"912948","6","7"
"912949","0","4"
"912949","1","5"
"912949","2","6"
"912950","0","5"
"912950","1","6"
"912950","2","6"
"912950","3","8"
"912951","0","2"
"912951","1","3"
"912952","0","1"
"912952","1","2"
"912952","2","3"
"912952","3","4"
"912953","0","1"
"912953","1","2"
"912953","2","3"
"912956","0","1"
"912956","1","2"
"912956","2","3"
"912956","3","4"
"912958","0","1"
"912960","0","1"
"912961","0","1"
"912961","1","2"
"912961","2","6"
"912963","0","5"
"912963","1","3"
"912963","2","4"
"912963","3","1"
"912963","4","6"
"912965","0","2"
"912966","0","1"
"912966","1","2"
"912966","2","3"
"912966","3","4"
"912966","4","5"
"912966","5","6"
"912966","6","7"
"912968","0","5"
"912968","1","4"
"912968","2","3"
"912968","3","2"
"912968","4","1"
"912970","0","7"
"912970","1","4"
"912970","2","8"
"912970","3","5"
"912970","4","2"
"912970","5","3"
"912970","6","6"
"912970","7","1"
"912971","0","6"
"912971","1","2"
"912971","2","1"
"912971","3","5"
"912971","4","6"
"912971","5","7"
"912975","0","1"
"912975","1","2"
"912975","2","7"
"912975","3","6"
"912975","4","5"
"912976","0","1"
"912976","1","2"
"912976","2","3"
"912976","3","4"
"912976","4","5"
"912977","0","1"
"912977","1","2"
"912977","2","3"
"912977","3","4"
"912977","4","5"
"912977","5","6"
"912977","6","7"
"912977","7","8"
"912977","8","9"
"912977","9","10"
"912978","0","1"
"912978","1","2"
"912978","2","3"
"912979","0","4"
"912979","1","1"
"912979","2","3"
"912980","0","1"
"912980","1","2"
"912980","2","3"
"912980","3","4"
"912980","4","5"
"912983","0","1"
"912983","1","2"
"912987","0","1"
"912987","1","2"
"912989","0","1"
"912989","1","2"
"912989","2","4"
"912989","3","5"
"912989","4","6"
"912989","5","7"
"912989","6","8"
"912996","0","1"
"912996","1","2"
"913000","0","1"
"913000","1","2"
"913000","2","3"
"913000","3","4"
"913000","4","5"
"913002","0","1"
"913002","1","2"
"913002","2","3"
"913002","3","4"
"913002","4","5"
"913003","0","1"
"913003","1","2"
"913003","2","3"
"913003","3","4"
"913005","0","1"
"913005","1","2"
"913007","0","1"
"913007","1","2"
"913007","2","3"
"913007","3","4"
"913007","4","6"
"913007","5","5"
"913009","0","1"
"913009","1","2"
"913011","0","3"
"913011","1","4"
"913011","2","5"
"913013","0","1"
"913013","1","2"
"913013","2","3"
"913014","0","1"
"913014","1","2"
"913014","2","3"
"913014","3","4"
"913015","0","4"
"913015","1","5"
"913015","2","6"
"913017","0","4"
"913017","1","5"
"913019","0","1"
"913019","1","2"
"913019","2","3"
"913019","3","4"
"913019","4","5"
"913019","5","6"
"913019","6","13"
"913020","0","1"
"913020","1","2"
"913020","2","7"
"913020","3","8"
"913020","4","9"
"913021","0","1"
"913021","1","2"
"913021","2","3"
"913021","3","4"
"913024","0","1"
"913024","1","2"
"913024","2","4"
"913024","3","5"
"913024","4","11"
"913030","0","1"
"913031","0","1"
"913031","1","2"
"913031","2","3"
"913031","3","4"
"913031","4","5"
"913033","0","1"
"913033","1","2"
"913033","2","3"
"913033","3","4"
"913033","4","5"
"913033","5","6"
"913033","6","7"
"913035","0","1"
"913083","0","1"
"913084","0","1"
"913084","1","4"
"913084","2","4"
"913084","3","6"
"913086","0","1"
"913088","0","1"
"913088","1","2"
"913088","2","3"
"913089","0","1"
"913089","1","3"
"913090","0","1"
"913090","1","4"
"913090","2","5"
"913091","0","1"
"913092","0","2"
"913092","1","3"
"913093","0","1"
"913096","0","1"
"913099","0","1"
"913099","1","2"
"913100","0","1"
"913101","0","1"
"913103","0","1"
"913106","0","1"
"913108","0","1"
"913111","0","1"
"913112","0","1"
"913112","1","2"
"913112","2","3"
"913112","3","4"
"913113","0","1"
"913114","0","2"
"913115","0","1"
"913115","1","2"
"913115","2","3"
"913116","0","1"
"913479","0","1"
"913479","1","2"
"913479","2","3"
"913479","3","4"
"913479","4","5"
"918806","0","3"
"918806","1","4"
"918806","2","5"
"918806","3","6"
"918808","0","1"
"918808","1","2"
"918808","2","3"
"918812","0","6"
"918812","1","7"
"918812","2","8"
"918816","0","8"
"918819","0","2"
"918819","1","3"
"918819","2","4"
