"main.id","hpq_aquaequip.id","aquaequip_line","aquaequiptype","aquaequiptype_o","aquaequiptype_own"
"921010","1","8","1","","1"
"921012","0","3","6","kawil","1"
"921013","0","9","8","kawil","1"
"921018","0","4","8","kawil","1"
"921019","0","5","6","kawil","2"
"921020","0","6","8","kawil","1"
"921021","0","11","8","kawil","1"
"921023","0","5","8","pana / kawil","2"
"921024","0","6","1","","2"
"921025","0","5","1","","1"
"921028","0","13","1","","1"
"921028","1","19","8","kawil","1"
"921029","0","6","8","kawil","2"
"921033","0","4","6","","1"
"921034","0","4","8","Kawil","1"
"921035","0","4","1","","1"
"921036","0","10","8","kawil","1"
"921067","0","21","6","","1"
"921069","0","11","6","","1"
"921070","0","10","6","","1"
"921072","0","10","6","","1"
"921074","0","5","6","","1"
"921075","0","31","6","","1"
"921075","1","32","1","","1"
"921080","0","5","6","","1"
"921080","1","6","1","","1"
"921081","0","13","6","","1"
"921081","1","14","1","","1"
"921084","0","21","6","","1"
"921084","1","22","1","","2"
"921088","0","19","6","","1"
"921088","1","20","1","","1"
"921815","0","6","1","","2"
"921837","0","41","8","panak","1"
"922250","0","16","6","","1"
"922250","1","26","1","","1"
"922256","0","5","6","","1"
"922256","1","6","1","","1"
"922257","0","25","6","","1"
"922257","1","26","1","","1"
"922266","0","26","6","","1"
"922268","0","5","1","","2"
"922268","1","6","6","","1"
"922284","0","19","6","","1"
"922286","0","15","6","","2"
"922290","0","4","6","","1"
"922291","0","12","6","","1"
"922293","0","19","6","","1"
"922295","0","13","6","","1"
"922296","0","14","6","","1"
"922298","0","6","6","","1"
"922299","0","11","6","","1"
"922301","0","13","6","","2"
"922302","0","19","6","","1"
"922315","0","17","6","","1"
"922320","0","16","6","","1"
"922321","0","7","6","","1"
"922328","0","2","6","","1"
"922329","0","61","6","","1"
"922332","0","12","6","","1"
"922334","0","7","6","","1"
"922336","0","30","6","","1"
"922339","0","11","6","","1"
"922341","0","19","6","","1"
"922343","0","28","6","","1"
"922346","0","19","6","","1"
"922349","0","25","6","","1"
"922351","0","7","6","","1"
"922353","0","13","1","","1"
"922353","1","14","6","","1"
"922356","0","13","6","","1"
"922358","0","9","6","","1"
"922359","0","11","6","","1"
"922360","0","5","1","","1"
"922360","1","6","6","","1"
"922362","0","9","6","","1"
"922384","0","5","6","","2"
"923310","0","6","6","","1"
"923314","0","11","1","","1"
"923314","1","12","6","","1"
"923325","0","7","1","","1"
"923325","1","8","6","","1"
"923349","0","7","1","","1"
"923349","1","8","6","","1"
"923350","0","9","1","","1"
"923350","1","10","6","","1"
"923353","0","13","6","","1"
"923359","0","9","1","","1"
"923359","1","10","6","","1"
"923371","0","19","1","","1"
"923371","1","20","6","","1"
"923376","0","3","1","","1"
"923376","1","4","6","","1"
"923827","0","10","8","panak","1"
"923831","0","3","6","","1"
"923898","0","7","6","","1"
"923900","0","5","6","","1"
"923903","0","5","6","","1"
"923993","0","17","1","","1"
"923993","1","18","6","","1"
"924008","0","14","1","","1"
"924008","1","15","6","","1"
"924009","0","13","6","","1"
"924012","0","4","1","","1"
"924012","1","5","6","","1"
"924014","0","31","6","","1"
"924015","0","8","1","","1"
"924016","0","19","1","","1"
"924018","0","11","1","","1"
"924018","1","12","6","","1"
"924020","0","11","1","","1"
"924020","1","12","6","","1"
"924021","0","9","6","","1"
"924022","0","9","6","","1"
"924024","0","9","6","","1"
"924027","0","29","6","","1"
"924330","0","5","1","","2"
"924333","0","5","6","","2"
"924334","0","6","8","Bubu","2"
"924337","0","4","1","","1"
"924357","0","18","1","","1"
"924358","0","4","1","","2"
"924360","0","5","1","","2"
"924362","0","8","1","","1"
"924363","0","4","1","","2"
"924366","0","13","6","","1"
"924367","0","7","1","","1"
"924368","0","5","1","","1"
"924369","0","3","6","","1"
"926281","0","5","1","","1"
"926325","0","25","1","","1"
"926680","0","13","6","","1"
"926704","0","17","1","","1"
"926707","0","23","1","","1"
"927679","0","5","8","straw /lubid","1"
"927689","0","4","1","","2"
"927690","0","6","6","","1"
"927695","0","5","1","","1"
"927701","0","6","6","","1"
"927703","0","4","6","","1"
"927706","0","5","1","","1"
"927754","0","7","6","","1"
"927759","0","7","1","","1"
"927760","0","9","1","","1"
"927767","0","7","6","","1"
"927769","0","3","6","","1"
"927771","0","6","6","","1"
"927772","0","6","6","","1"
"927774","0","7","6","","1"
"927775","0","4","6","","1"
"927776","0","6","6","","1"
"927779","0","4","6","","1"
"927782","0","4","6","","1"
"927798","0","5","6","","1"
"927800","0","7","6","","1"
"927801","0","4","6","","1"
"927803","0","9","6","","1"
"927804","0","4","6","","1"
"927806","0","7","6","","1"
"927807","0","7","6","","1"
"927808","0","5","6","","1"
"927812","0","13","6","","1"
"927813","0","4","6","","1"
"927815","0","7","1","","1"
"927821","0","4","6","","1"
"927825","0","6","6","","1"
"927829","0","5","6","","1"
"927834","0","5","6","","1"
"927841","0","7","6","","1"
"927850","0","11","1","","1"
"927852","0","9","1","","2"
"927862","0","2","6","","1"
"928133","0","15","6","","2"
"928135","0","16","6","","1"
"928182","0","7","6","","1"
"928184","0","6","6","","1"
"929235","0","5","6","","1"
"932488","0","3","6","","1"
"932490","0","4","6","","1"
"932493","0","9","6","","1"
"932495","0","26","6","","1"
"932512","0","18","6","","1"
"934300","0","36","1","","1"
"934300","1","37","6","","1"
"934300","2","38","8","kitang","1"
"934305","0","41","1","","1"
"934305","1","42","6","","1"
"934310","0","6","1","","1"
"934310","1","7","6","","1"
"934314","0","39","1","","1"
"934314","1","40","6","","1"
"934319","0","9","1","","1"
"934319","1","10","6","","1"
"934327","0","8","1","","1"
"934327","1","9","6","","1"
"934638","0","14","1","","1"
"934642","0","12","1","","1"
"934647","0","7","1","","1"
"934647","1","8","5","","1"
"934654","0","11","1","","1"
"934660","0","11","6","","1"
"934664","0","3","1","","1"
"934667","0","5","1","","1"
"934709","0","15","6","","1"
"935338","0","25","1","","1"
"935371","0","19","1","","1"
"935379","0","5","1","","1"
"936515","0","16","1","","1"
"936515","1","17","6","","1"
"936525","0","13","1","","1"
"936525","1","14","6","","1"
"936537","0","11","6","","1"
"936541","0","23","6","","1"
"936551","0","15","1","","1"
"936551","1","16","6","","1"
"936553","0","9","1","","1"
"936553","1","10","6","","1"
"936567","0","12","1","","1"
"936567","1","13","6","","1"
"937788","0","5","1","","1"
"937807","0","2","1","","1"
"937822","0","5","6","","1"
"937823","0","2","6","","1"
"938322","0","2","6","","1"
"938323","0","13","6","","1"
"938379","0","4","6","","1"
"938522","0","34","6","","1"
"938526","0","18","1","","1"
"946632","0","8","1","","1"
"946632","1","9","6","","1"
"946713","0","10","8","pana","1"
"946713","1","13","6","","1"
"946823","0","2","1","","1"
"946934","0","12","6","","1"
"947082","0","16","1","","2"
"947082","1","19","6","","1"
"948204","0","17","6","","1"
"948208","0","13","1","","1"
"948230","0","6","6","","1"
"948232","0","5","6","","1"
"948244","0","7","6","","1"
"948880","0","14","1","","1"
"948882","0","5","6","","1"
"948883","0","10","1","","1"
"948908","0","16","1","","1"
"948910","0","8","6","","1"
"948944","0","16","6","","1"
"948949","0","8","8","pana","1"
"948960","0","6","6","","1"
"949045","0","7","6","","1"
"949045","1","8","1","","1"
"949307","0","7","6","","1"
"949307","1","11","1","","1"
"949309","0","6","1","","2"
"949309","1","7","6","","1"
"949325","0","18","1","","1"
"949325","1","19","6","","1"
"949432","0","18","1","","1"
"949432","1","19","6","","1"
"954961","0","12","1","","1"
"954974","0","9","1","","1"
"954974","1","10","6","","1"
"954987","0","10","1","","1"
"954988","0","7","1","","1"
"954988","1","8","6","","1"
"955139","0","13","1","","1"
"955139","1","14","6","","1"
"955143","0","7","1","","1"
"955143","1","8","6","","1"
"955166","0","11","1","","1"
"955166","1","12","6","","1"
"955171","0","12","1","","1"
"955171","1","13","6","","1"
"955180","0","14","6","","1"
"955180","1","15","1","","1"
"955181","0","21","1","","1"
"955181","1","22","6","","1"
"955184","0","11","1","","1"
"955184","1","12","6","","1"
"955203","0","10","1","","1"
"955203","1","11","6","","1"
"955704","0","13","6","","1"
"955713","0","9","6","","1"
"958038","0","8","6","","2"
"960214","0","2","1","","2"
"960214","1","3","6","","1"
"960219","0","3","1","","1"
"960219","1","4","6","","1"
"960266","0","11","6","","1"
"960268","0","8","6","","1"
"973467","0","5","1","","1"
"973467","1","6","6","","1"
"973493","0","5","1","","1"
"973493","1","6","6","","1"
"973526","0","4","6","","1"
"973526","1","5","1","","1"
"973537","0","4","1","","1"
"973578","0","7","1","","1"
"973690","0","13","1","","1"
"973735","0","5","1","","1"
"974558","0","5","1","","1"
"974577","0","6","1","","1"
"977701","0","6","6","","1"
"977706","0","6","1","","1"
"977733","0","9","1","","1"
"977776","0","32","6","","1"
"977825","0","8","1","","1"
"977851","0","10","6","","1"
"977854","0","10","6","","1"
"977915","0","27","6","","1"
"977916","0","10","1","","1"
"978039","0","2","8","pana","1"
"978051","0","47","1","","1"
"978124","0","3","1","","2"
"978159","0","3","8","pana","1"
"978164","0","19","1","","1"
"978173","0","14","6","","1"
"978397","0","19","1","","1"
"978398","0","13","1","","1"
"978399","0","12","1","","2"
"978400","0","7","1","","2"
"978538","0","4","1","","2"
"978538","1","8","6","","1"
"978542","0","10","1","","1"
"978542","1","11","6","","1"
"978571","0","3","1","","1"
"978571","1","4","6","","1"
"978572","0","3","1","","1"
"978572","1","4","6","","1"
"978575","0","2","1","","1"
"978575","1","3","6","","1"
"978580","0","2","1","","1"
"978580","1","3","6","","1"
"978617","0","4","6","","1"
"980200","0","6","1","","1"
"980235","0","11","1","","1"
"980239","0","8","8","pana","1"
"980253","0","9","6","","1"
"980259","0","7","6","","1"
"980263","0","10","1","","1"
"983230","0","5","6","crab Craft ","1"
"983232","0","3","1","","1"
"983924","0","13","6","","1"
"983928","0","3","1","","1"
"983928","1","4","6","","1"
"983931","0","2","6","","1"
"983935","0","6","1","","1"
"983935","1","7","6","","1"
"983947","0","11","1","","1"
"983947","1","12","6","","1"
"983950","0","7","1","","1"
"983950","1","8","6","","1"
"983953","0","37","1","","1"
"983953","1","38","6","","1"
"983960","0","2","6","","1"
"983960","1","3","1","","1"
"983961","0","5","1","","2"
"983961","1","6","6","","2"
"983964","0","6","1","","1"
"983964","1","7","6","","1"
"984002","0","19","1","","1"
"984002","1","20","6","","1"
"984005","0","16","1","","1"
"984005","1","17","6","","1"
"984006","0","11","1","","2"
"984006","1","12","6","","1"
"984010","0","31","6","","1"
"984011","0","8","1","","1"
"984011","1","9","6","","1"
"984016","0","15","6","","1"
"984016","1","16","1","","1"
"984018","0","10","1","","1"
"984018","1","11","6","","1"
"984019","0","8","1","","1"
"984019","1","9","6","","1"
"984021","0","7","1","","1"
"984022","0","37","6","","1"
"984022","1","38","1","","2"
"984023","0","3","1","","1"
"984023","1","4","6","","1"
"984024","0","5","1","","1"
"984024","1","6","6","","1"
"984060","0","4","1","","2"
"984060","1","5","6","","1"
"999084","0","4","8","pana","1"
"999085","0","6","6","","1"
"999086","0","6","6","","1"
"999090","0","8","6","","1"
"999094","0","5","6","","1"
"999095","0","6","6","","1"
"999096","0","11","6","","1"
"999105","0","11","6","","1"
"999106","0","10","6","","1"
"999107","0","6","1","","1"
"999109","0","8","6","","1"
"999110","0","11","6","ganti-ganti","1"
"999111","0","9","6","","1"
"999113","0","4","6","","1"
"999114","0","6","6","","1"
"999115","0","8","6","","1"
"999116","0","9","1","","1"
"999118","0","7","6","","1"
"999120","0","7","6","","1"
"999121","0","7","8","ganti-ganti","1"
"999121","1","10","8","lobster","1"
"999122","0","9","8","lobster","1"
"999123","0","4","8","pana","1"
"999125","0","4","8","lobster","1"
"999126","0","13","8","ganti-ganti","1"
"1006937","0","6","1","","1"
"1006937","1","7","6","","1"
"1006937","2","8","8","kitang","1"
"1006939","0","27","1","","1"
"1006939","1","28","6","","1"
"1006942","0","6","6","","1"
"1006942","1","7","8","kitang","1"
"1006942","2","8","1","","1"
"1006944","0","6","1","","2"
"1006944","1","7","6","","1"
"1006944","2","8","8","kitang","1"
"1006947","0","10","1","","1"
"1006947","1","11","6","","1"
"1006947","2","12","8","kitang","1"
"1006949","0","5","1","","1"
"1006949","1","6","6","","1"
"1006972","0","8","1","","1"
"1006972","1","9","6","","1"
"1006974","0","4","1","","1"
"1006974","1","5","6","","2"
"1006974","2","6","8","bitag","2"
"1007025","0","7","1","","1"
"1007025","1","8","6","","1"
"1007025","2","9","8","kitang","1"
"1007030","0","23","1","","1"
"1007030","1","24","6","","2"
"1007030","2","25","8","kitang","1"
"1007049","0","45","6","","1"
"1007057","0","10","1","","1"
"1007057","1","11","6","","2"
"1007057","2","12","8","kitang","2"
"1007060","0","16","1","","2"
"1007060","1","17","6","","2"
"1007060","2","18","8","bobo","1"
"1007109","0","24","1","","1"
"1007109","1","25","6","","1"
"1007115","0","26","1","","1"
"1007115","1","27","6","","1"
"1007115","2","28","8","bitag","1"
"1007196","0","4","1","","1"
"1007196","1","5","6","","1"
"1007196","2","6","8","bitag","1"
"1007199","0","8","1","","1"
"1007199","1","9","6","","1"
"1007199","2","10","8","Kitang","1"
"1007203","0","3","1","","1"
"1007203","1","4","6","","2"
"1007203","2","5","8","kitang","1"
"1007206","0","32","1","","1"
"1007206","1","33","6","","1"
"94365","0","9","8","ketang","1"
"94365","1","10","6","","1"
"94571","0","7","1","","2"
"92411","0","9","1","","2"
"92430","0","18","1","","1"
"91402","0","73","1","","1"
"91402","1","74","8","Baroto/ bangkang di sagwan at walang makina.","1"
"91402","2","75","8","Bigsay/uri ng kagamitang pangisda ginagamit po ito para po makaalis ang bangka gamit ang kamay.","1"
"91402","3","76","8","Ilawan/ Pitromacs isang uri ng kagamitan para maging daan ng mangingisda na hindi madilim sa area nya.","1"
"1017403","0","10","8","baklad","1"
"1018958","0","13","6","","1"
"1018960","0","11","1","","1"
"1018960","1","12","6","","1"
"1018969","0","4","6","","1"
"1018981","0","29","8","bubu","1"
"1018982","0","12","6","","1"
"1018985","0","9","6","","1"
"1018994","0","9","6","","1"
"1018995","0","14","6","","1"
"1019003","0","5","6","","1"
"1019009","0","17","6","","1"
"1019013","0","5","6","","1"
"1019014","0","10","6","","1"
"1019621","0","17","6","","1"
"1019630","0","2","8","lobster","2"
"1019650","0","6","6","","1"
"1019651","0","39","6","","2"
"1019653","0","23","6","","1"
"1019664","0","2","6","","1"
"1019668","0","9","6","","1"
"1019679","0","7","6","","1"
"1019690","0","13","6","","1"
"1023115","0","13","6","","1"
"1023117","0","13","6","","1"
"1023118","0","20","1","","1"
"1023123","0","36","1","","1"
"1023171","0","9","6","","2"
"1023176","0","11","6","","1"
"1023177","0","16","6","","1"
"1023178","0","9","6","","1"
"1023180","0","5","6","","1"
"1023188","0","5","6","","1"
"1023189","0","7","6","","1"
"1023190","0","4","6","","1"
"1023250","0","5","6","","1"
"1023251","0","4","1","","1"
"1023251","1","5","6","","1"
"1023253","0","9","6","","1"
"1023254","0","63","1","","1"
"1023270","0","31","6","","1"
"1023271","0","11","6","","1"
"1028447","0","7","1","","2"
"1035427","0","5","1","","2"
"1035427","1","6","6","","1"
"1035456","0","4","6","","1"
"1035500","0","10","1","","1"
"1035500","1","11","6","","1"
"1049290","0","7","1","","2"
"1049489","0","52","8","kawil","2"
"1051858","0","2","1","","2"
"1051873","0","4","1","","2"
"1051890","0","8","1","","1"
"1051892","0","7","1","","1"
"1051929","0","9","6","","1"
"1051940","0","5","6","","1"
"1051947","0","6","1","","2"
"1053194","0","11","6","","1"
"1053199","0","17","6","","1"
"999124","0","11","8","lobster","1"
"1053865","0","11","1","","1"
"1056859","0","4","6","","1"
"1056871","0","20","6","","1"
"1056875","0","7","6","","1"
"1056877","0","16","6","","1"
"1056883","0","2","6","","1"
"1095397","0","12","1","","1"
"1095398","0","11","1","","1"
"1095399","0","8","1","","2"
"1095413","0","7","1","","1"
"1095437","0","10","1","","1"
"1095437","1","13","6","","1"
"1095564","0","17","6","","1"
"1095576","0","8","1","","1"
"1096933","0","10","1","","1"
"1096939","0","10","1","","1"
"1097857","0","10","1","","2"
"1102388","0","15","1","","2"
"1102388","1","16","6","","2"
"1102388","2","17","2","","2"
"1102400","0","4","8","kitang","1"
"1102400","1","5","8","kawil","1"
"1102400","2","6","8","lambat","1"
"1102402","0","30","1","","1"
"1102402","1","31","2","","2"
"1102402","2","32","6","","1"
"1102402","3","33","8","kitang","1"
"1102402","4","34","8","lambat","2"
"1102413","0","4","1","","1"
"1102413","1","5","8","Pana","1"
"1102413","2","6","8","kitang","1"
"1102413","3","7","8","rintik","1"
"1102413","4","8","6","","1"
"1102416","0","16","1","","1"
"1102416","1","17","6","","1"
"1102416","2","18","8","kitang","1"
"1102416","3","19","8","gante gante","1"
"1102416","4","20","2","","1"
"1102454","0","6","1","","1"
"1102454","1","7","6","","1"
"1102454","2","8","6","","1"
"1102454","3","9","2","","2"
"1102454","4","10","8","kitang","1"
"1102458","0","30","8","kitang","1"
"1102458","1","31","8","kawil","1"
"1102458","2","32","1","","2"
"1121507","0","16","1","","1"
"1121507","1","17","6","","1"
"1121507","2","18","4","","1"
"1164208","0","2","1","","1"
"1164208","1","3","2","","1"
"1164208","2","4","4","","1"
"1164211","0","7","1","","1"
"1164211","1","8","4","","1"
"1164211","2","9","6","","1"
"1164211","3","10","7","","1"
"1164212","0","40","1","","1"
"1164212","1","41","6","","1"
"1164212","2","42","7","","1"
"1164213","0","4","1","","1"
"1164213","1","5","6","","1"
"1164213","2","6","8","hila hila","1"
"1164213","3","7","8","kitang","1"
"1164216","0","5","1","","1"
"1164216","1","6","4","","1"
"1164216","2","7","6","","1"
"1164229","0","5","1","","1"
"1164229","1","6","6","","1"
"1164229","2","7","7","","1"
"1164231","0","12","1","","1"
"1164231","1","13","6","","1"
"1164231","2","14","7","","1"
"1164232","0","10","1","","1"
"1164232","1","15","3","","1"
"1164232","2","16","6","","1"
"1164232","3","17","7","","1"
"1164233","0","7","1","","1"
"1164233","1","8","6","","1"
"1170594","0","7","6","kitang","1"
"1170633","0","35","1","","1"
"1170633","1","36","6","","1"
"1170633","2","37","7","","1"
"1170633","3","38","8","kitang","1"
"1170640","0","15","1","","1"
"1170640","1","16","6","","1"
"1170642","0","13","6","kitang","1"
"1170642","1","14","1","","1"
"1170643","0","5","1","","1"
"1170643","1","6","6","","1"
"1170645","0","19","1","","1"
"1170645","1","20","6","","1"
"1170646","0","20","1","","1"
"1170646","1","21","6","kaskas","1"
"1170653","0","11","6","","1"
"1170653","1","12","1","","1"
"1170654","0","14","1","","1"
"1170654","1","15","6","","1"
"1170655","0","26","1","","1"
"1170655","1","27","6","","1"
"1170657","0","4","1","","1"
"1170660","0","2","6","","1"
"1170661","0","21","1","","1"
"1170661","1","22","6","","1"
"1170665","0","13","1","","1"
"1170665","1","36","6","","1"
"1170666","0","6","1","","1"
"1170666","1","7","6","","1"
"1170671","0","9","1","","1"
"1170671","1","10","6","","1"
"1170671","2","11","2","","1"
"1170671","3","12","8","kitang","1"
"1170673","0","8","1","","1"
"1170673","1","9","6","","1"
"1183022","0","6","1","","1"
"1183022","1","7","6","","1"
"1183027","0","10","6","","1"
"1184271","0","36","8","kawil","2"
"1184274","0","7","1","","1"
"1184281","0","3","8","kawil","1"
"1184281","1","4","1","","1"
"1184283","0","8","1","","1"
"1184482","0","6","1","","1"
"1184518","0","13","8","kawil","2"
"1185161","0","14","8","kawil","1"
"1185162","0","13","8","kawil","1"
"1185163","0","14","1","","1"
"1215287","0","5","8","pana","1"
"1215289","0","5","8","pana","1"
"1215291","0","6","8","pana","1"
"1215292","0","4","1","","1"
"1215296","0","7","1","","1"
"1215299","0","6","6","","1"
"1215300","0","13","8","pana","1"
"1224623","0","3","6","kawil","1"
"1224632","0","9","6","","1"
"1224633","0","11","6","","1"
"1224634","0","6","6","","1"
"1224634","1","7","1","","1"
"1224641","0","2","6","","2"
"1224644","0","8","6","","1"
"1224668","0","9","6","","1"
"1224668","1","10","1","","2"
"1224669","0","5","1","","1"
"1224669","1","6","6","","1"
"1235470","0","3","1","","2"
"1235470","1","4","6","","1"
"21126","0","11","6","","2"
"21127","0","4","8","diving mask","2"
"21130","0","7","6","","1"
"21130","1","8","8","Diving Mask","1"
"21140","0","3","6","","1"
"21140","1","4","8","Diving mask","1"
"21142","0","6","6","","1"
"21142","1","7","8","Diving mask","1"
"21142","2","8","8","Pana","1"
"21144","0","13","4","","2"
"21146","0","9","4","","2"
"21150","0","44","6","","1"
"21202","0","19","1","","1"
"21203","0","5","1","","1"
"21203","1","6","6","","1"
"21204","0","5","6","","1"
"21205","0","7","6","","1"
"21208","0","7","1","","1"
"21220","0","15","1","","1"
"21226","0","13","6","","1"
"21229","0","2","8","pana","2"
"21233","0","8","6","","1"
"21235","0","5","1","","1"
"21259","0","7","1","","1"
"21275","0","9","6","kawil/pana","1"
"21275","1","10","8","pana","1"
"21278","0","15","1","","2"
"21279","0","4","1","pana","1"
"21279","1","5","8","pana","1"
"21281","0","10","8"," pana ","1"
"21282","0","5","6","Pana / kawil","1"
"21282","1","6","8","Pana","1"
"21283","0","5","6","kawil/pang pana sa isda","2"
"21283","1","61","8","pana","1"
"21287","0","7","1","","1"
"21288","0","6","8","pana","1"
"21289","0","15","1","","1"
"21292","0","36","8","pana","1"
"21292","1","37","1","","1"
"21293","0","8","8","kawil","1"
"21294","0","9","1","","1"
"21308","0","11","1","","1"
"21308","1","12","6","kawel","1"
"21309","0","7","1","","2"
"21310","0","7","8","pana","1"
"21312","0","68","8","kawel","1"
"21325","0","4","1","","1"
"21330","0","7","1","","1"
"21332","0","9","8","pana","1"
"21333","0","7","1","","1"
"21517","0","10","8","flaslight/gulok","1"
"21564","0","13","6","","1"
"21571","0","23","1","","1"
"21573","0","20","1","","1"
"21581","0","5","1","","1"
"21583","0","85","1","","2"
"21825","0","4","6","","2"
"21566","0","18","4","","1"
"21567","0","6","4","","2"
"21568","0","23","6","","1"
"21570","0","9","6","","1"
"21875","0","61","1","","1"
"21886","0","40","1","","1"
"21893","0","9","6","","2"
"21586","0","22","6","","1"
"23013","0","4","6","","1"
"23014","0","5","1","","1"
"23014","1","6","6","","1"
"23016","0","19","6","","1"
"23016","1","20","1","","1"
"23017","0","8","6","","1"
"23022","0","10","8","pana","1"
"23058","0","6","6","","1"
"23062","0","17","6","","1"
"23063","0","17","7","","2"
"23070","0","5","6","","1"
"23071","0","7","6","","1"
"23075","0","17","6","","1"
"23079","0","12","6","","1"
"23081","0","6","8","Fish Pen","1"
"23091","0","6","6","","1"
"23180","0","4","6","","2"
"24092","0","7","6","","1"
"24093","0","31","1","","1"
"24094","0","29","1","","1"
"24101","0","7","6","","1"
"24102","0","11","6","","1"
"24916","0","6","1","","1"
"24919","0","6","8","pana","1"
"24919","1","7","8","flashlight","1"
"24920","0","11","1","","1"
"25136","0","9","8","Pana","1"
"25140","0","4","1","","1"
"25141","0","32","6","","1"
"25299","0","13","6","","1"
"25305","0","3","1","","2"
"25306","0","5","1","","2"
"25308","0","17","1","","1"
"25310","0","6","1","","2"
"25850","0","7","1","","1"
"25850","1","8","6","","2"
"25852","0","6","6","","2"
"34601","0","7","6","","1"
"34607","0","10","1","","1"
"34616","0","7","1","","1"
"34619","0","10","6","","1"
"34620","0","7","6","","1"
"34621","0","5","6","","1"
"34622","0","6","8","pana","1"
"34623","0","13","1","","1"
"34628","0","5","6","","1"
"34629","0","8","6","","1"
"34635","0","7","6","","2"
"34646","0","6","6","","2"
"34647","0","9","6","","2"
"34649","0","5","8","kati","1"
"34649","1","6","6","","1"
"34650","0","7","6","","1"
"34650","1","8","5","","1"
"34650","2","9","8","pana","1"
"34657","0","31","1","","1"
"34661","0","13","6","","2"
"34663","0","19","7","","2"
"34664","0","3","1","","2"
"34687","0","7","6","","1"
"34688","0","12","6","","1"
"34689","0","2","6","","1"
"34690","0","4","6","","1"
"34691","0","5","8","Lagang","1"
"34692","0","10","6","","1"
"34693","0","8","6","","1"
"34694","0","7","6","","2"
"34695","0","6","6","","1"
"34697","0","13","6","","1"
"34699","0","7","6","","2"
"34700","0","7","6","","1"
"41979","0","41","6","","1"
"41980","0","13","4","","1"
"41988","0","11","6","","1"
"41992","0","27","6","","1"
"41992","1","28","8","Pang-kati","1"
"41993","0","7","8","Diving mask ","1"
"41993","1","8","8","Pana","1"
"41994","0","9","6","","1"
"41994","1","10","8","Pana","1"
"41995","0","19","6","","1"
"41995","1","20","8","Pang-kati","1"
"41996","0","10","6","","1"
"41997","0","8","8","Pang-kati","1"
"41997","1","9","6","","1"
"42000","0","4","4","","2"
"42001","0","9","8","Bulalo","2"
"42002","0","7","8","Bulalo","1"
"42004","0","10","6","","1"
"42009","0","14","8","Pang-kati","1"
"42010","0","8","8","Pang-kati","1"
"42011","0","10","6","","2"
"42014","0","209","8","Pang-kati","1"
"42015","0","7","8","Pang-kati","2"
"42018","0","8","8","Pang-kati","2"
"42019","0","11","8","Pang-kati","1"
"42021","0","9","8","Pang-kati","1"
"42023","0","9","8","Pang-kati","1"
"42025","0","13","8","Pang-kati","1"
"42029","0","4","8","Pang-kati","1"
"42045","0","5","8","Pang-kati","2"
"42050","0","16","8","Pang-kati","1"
"42054","0","5","8","Pang-kati","2"
"42060","0","13","8","Oang-kati","1"
"42069","0","5","6","","1"
"42069","1","6","8","Pang-kati","2"
"42071","0","7","6","","1"
"42071","1","8","8","Pang-kati","1"
"42072","0","44","8","Pang-kati","1"
"42073","0","8","8","Pang-kati","1"
"42074","0","310","8","Pang-kati","1"
"42075","0","2","8","Pang-kati","2"
"42080","0","8","6","","2"
"42082","0","7","6","","1"
"42083","0","10","6","","1"
"42083","1","11","4","","1"
"42083","2","12","8","Pang-kati","1"
"42084","0","5","8","Pang-kati","1"
"42085","0","9","8","Pang-kati","2"
"42086","0","69","6","","1"
"42089","0","21","6","","1"
"42090","0","11","6","","2"
"42091","0","13","4","","1"
"42093","0","4","8","Pang-kati","1"
"42093","1","5","6","","1"
"42095","0","4","8","Pang-kati","1"
"42375","0","15","6","","1"
"42377","0","7","6","","1"
"42379","0","18","1","","1"
"42379","1","19","6","","1"
"42380","0","5","1","","1"
"42381","0","13","6","","1"
"42384","0","7","6","","1"
"42387","0","13","6","","1"
"42390","0","13","1","","2"
"42391","0","7","1","","1"
"42397","0","9","6","","2"
"42398","0","11","6","","1"
"42406","0","17","6","","1"
"42409","0","6","1","","2"
"42410","0","17","6","","1"
"42416","0","19","1","","1"
"42417","0","8","1","","2"
"42418","0","5","1","","1"
"42419","0","11","1","kamay","2"
"42421","0","9","6","","1"
"42422","0","10","6","","1"
"42423","0","5","6","","1"
"42424","0","11","6","","1"
"42425","0","3","6","","1"
"42426","0","8","1","","2"
"42428","0","4","8","Lagang","1"
"42429","0","7","6","","1"
"42431","0","8","6","","1"
"42485","0","7","6","","1"
"42485","1","8","8","kati","2"
"42488","0","10","6","","1"
"42488","1","11","8","kati","1"
"42489","0","10","6","","1"
"42489","1","11","8","kati","1"
"42490","0","10","6","","2"
"42491","0","6","6","","1"
"42491","1","7","8","kati","1"
"42492","0","11","6","","1"
"42492","1","12","8","pana","1"
"42493","0","7","8","pana","2"
"42494","0","7","6","","2"
"42499","0","9","6","","2"
"42500","0","6","6","","2"
"51595","0","25","6","","1"
"51596","0","46","7","","2"
"51599","0","9","1","","1"
"51601","0","15","7","","1"
"51602","0","8","7","","2"
"51603","0","6","7","","1"
"51605","0","6","6","","1"
"51611","0","9","6","","1"
"51617","0","13","6","","2"
"51698","0","20","7","","1"
"51704","0","3","6","","1"
"51707","0","43","6","","1"
"51708","0","59","6","","1"
"51712","0","16","1","","1"
"51714","0","13","6","","1"
"51715","0","8","6","","1"
"51720","0","3","7","","2"
"51724","0","3","1","","2"
"51725","0","6","6","","1"
"51825","0","13","6","","1"
